libId,algn_seg_with_mult_algn,aligned,alignment_not_unique,ambiguous,bad_cycles,category,coding_bases,correct_strand_reads,fastq_total_reads,ignored_reads,incorrect_strand_reads,intergenic_bases,intronic_bases,library,mean_read_length,median_3prime_bias,median_5prime_bias,median_5prime_to_3prime_bias,median_cv_coverage,no_feature,not_aligned,pct_adapter,pct_chimeras,pct_coding_bases,pct_correct_strand_reads,pct_intergenic_bases,pct_intronic_bases,pct_mrna_bases,pct_pf_reads,pct_pf_reads_aligned,pct_reads_aligned_in_pairs,pct_ribosomal_bases,pct_usable_bases,pct_utr_bases,percent_duplication,pf_aligned_bases,pf_aligned_bases,pf_bases,pf_hq_aligned_bases,pf_hq_aligned_q20_bases,pf_hq_aligned_reads,pf_hq_error_rate,pf_hq_median_mismatches,pf_indel_rate,pf_mismatch_rate,pf_noise_reads,pf_reads,pf_reads_aligned,read_pair_duplicates,read_pair_optical_duplicates,read_pairs_examined,reads_aligned_in_pairs,reads_aligned_sam,reads_with_mult_align,ribosomal_bases,strand_balance,too_low_aQual,total_reads,unmapped_reads,unpaired_read_duplicates,unpaired_reads_examined,utr_bases,mapped_reads_w_dups,%gc,adapter_content,basic_statistics,encoding,file_type,filename,kmer_content,overrepresented_sequences,per_base_n_content,per_base_sequence_content,per_base_sequence_quality,per_sequence_gc_content,per_sequence_quality_scores,per_tile_sequence_quality,sequence_duplication_levels,sequence_length,sequence_length_distribution,sequences_flagged_as_poor_quality,total_deduplicated_percentage,total_sequences,predicted_sex,sex_check,sexcheck_cutoff,sexcheck_eqn,total_counts,x_counts,x_genes,y_counts,y_genes,y_x_count_ratio,y_x_gene_ratio
lib45917_CE2DAANXX,16.6,53.5,1863543,132003,0.0,UNPAIRED,55150471.0,683032.0,4413965.0,0.0,666504.0,2479407.0,6911850.0,Unknown Library,55.288008,0.852342,0.534946,0.613445,0.393292,128199,0,0.0,0.0,0.518109,0.506124,0.023293,0.064933,0.910203,1.0,1.0,0.0,0.001585,0.907233,0.392094,0.537361,106445689.0,106445689.0,106794150.0,99329352.0,97828190.0,1801244.0,0.001966,0.0,0.000134,0.002084,0.0,1931597.0,1931597.0,0.0,0.0,0.0,0.0,2362567.0,391285.0,168712.0,0.500272,0,1931597.0,0.0,2243572.0,4175169.0,41736705.0,0.9458998881957605,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,warn,pass,warn,fail,50-57,warn,0.0,49.59971823485853,4216339.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,1541042,47818,519,5,2,0.00010456313522104647,0.0038535645472061657
lib45918_CE2DAANXX,16.9,53.3,2336618,156225,0.0,UNPAIRED,66738022.0,817526.0,5347767.0,0.0,802858.0,3069910.0,8529269.0,Unknown Library,55.280855,0.85846,0.538518,0.605473,0.375238,159923,0,0.0,0.0,0.521088,0.504526,0.02397,0.066596,0.908193,1.0,1.0,0.0,0.001251,0.905088,0.387105,0.540758,128074347.0,128074347.0,128513726.0,119484889.0,117657167.0,2167375.0,0.001947,0.0,0.00014,0.00207,0.0,2324742.0,2324742.0,0.0,0.0,0.0,0.0,2852009.0,481871.0,160224.0,0.499722,0,2324742.0,0.0,2737383.0,5062125.0,49578200.0,0.9465866781406146,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,fail,50-57,warn,0.0,49.30847473759739,5110881.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,1851227,59063,512,8,3,0.0001354485887950155,0.005859375
lib45919_CE2DAANXX,15.8,52.0,1916814,146454,0.0,UNPAIRED,62350295.0,760732.0,4991191.0,0.0,747339.0,2525621.0,6795863.0,Unknown Library,55.217441,0.85798,0.538458,0.621497,0.381831,125595,0,0.0,0.0,0.531307,0.50444,0.021522,0.05791,0.919118,1.0,1.0,0.0,0.001461,0.916267,0.387811,0.551076,117352696.0,117352696.0,117717953.0,109689044.0,107600963.0,1991593.0,0.002011,0.0,0.000125,0.002116,0.0,2131898.0,2131898.0,0.0,0.0,0.0,0.0,2593798.0,409896.0,171470.0,0.500394,0,2131898.0,0.0,2617013.0,4748911.0,45510724.0,0.9514584795492699,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,fail,50-57,warn,0.0,48.10437203388581,4792578.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,1719544,55415,517,10,3,0.00018045655508436344,0.005802707930367505
lib45920_CE2DAANXX,15.8,53.8,1754484,134706,0.0,UNPAIRED,57495974.0,692771.0,4381135.0,0.0,685212.0,2227319.0,6002202.0,Unknown Library,54.85648,0.862669,0.541101,0.638259,0.386405,110102,0,0.0,0.0,0.540818,0.502743,0.020951,0.056458,0.921099,1.0,1.0,0.0,0.001504,0.918145,0.380281,0.532313,106312983.0,106312983.0,106654986.0,99126353.0,97556287.0,1811767.0,0.001983,0.0,0.000131,0.002087,0.0,1944255.0,1944255.0,0.0,0.0,0.0,0.0,2355790.0,372247.0,159879.0,0.500564,0,1944255.0,0.0,2212918.0,4157173.0,40428774.0,0.9488803700410967,51.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,50.0815732657425,4190988.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,1566959,49965,514,4,2,8.005603922745922e-05,0.0038910505836575876
lib45921_CE2DAANXX,16.6,50.3,2534296,165483,0.0,UNPAIRED,66950193.0,880628.0,6385057.0,0.0,844550.0,3867633.0,13431579.0,Unknown Library,54.844377,0.8862,0.533618,0.599921,0.380737,254798,0,0.0,0.0,0.47561,0.510456,0.027475,0.095417,0.875791,1.0,1.0,0.0,0.00133,0.872868,0.40018,0.568983,140766944.0,140766944.0,141238310.0,131342678.0,129155164.0,2401190.0,0.001977,0.0,0.000139,0.002098,0.0,2575256.0,2575256.0,0.0,0.0,0.0,0.0,3213016.0,533894.0,187168.0,0.500235,0,2575256.0,0.0,3399587.0,5974843.0,56332173.0,0.935754058264476,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,fail,50-57,warn,0.0,46.66905353530586,6026231.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,1980909,64572,552,1,1,1.5486588614260052e-05,0.0018115942028985507
lib45922_CE2DAANXX,17.8,45.8,3736082,227841,0.0,UNPAIRED,97061753.0,1176849.0,9364340.0,0.0,1154475.0,4021076.0,11497563.0,Unknown Library,54.830707,0.825694,0.610382,0.716758,0.346254,217648,0,0.0,0.0,0.535285,0.504799,0.022176,0.063408,0.913413,1.0,1.0,0.0,0.001011,0.910839,0.378128,0.63083,181327124.0,181327124.0,181839570.0,170082296.0,167276528.0,3109021.0,0.00187,0.0,0.000124,0.001982,0.0,3316382.0,3316382.0,0.0,0.0,0.0,0.0,4285841.0,762211.0,183398.0,0.500301,0,3316382.0,0.0,5666971.0,8983353.0,68564828.0,0.9593151252517529,52.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,fail,50-57,warn,0.0,40.31086828717673,9038503.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2663532,84846,553,8,6,9.428847559107088e-05,0.0108499095840868
lib45923_CE2DAANXX,15.9,49.2,2866270,197746,0.0,UNPAIRED,82091337.0,1052234.0,7740491.0,0.0,1016276.0,4599778.0,17001381.0,Unknown Library,55.271015,0.880012,0.549133,0.622,0.358551,320351,0,0.0,0.0,0.481826,0.508692,0.026998,0.099788,0.872124,1.0,1.0,0.0,0.0011,0.86931,0.390297,0.578448,170375414.0,170375414.0,170926831.0,159819759.0,157192932.0,2899059.0,0.001913,0.0,0.000137,0.002028,0.0,3092522.0,3092522.0,0.0,0.0,0.0,0.0,3811631.0,604666.0,187455.0,0.500567,0,3092522.0,0.0,4243515.0,7336037.0,66497067.0,0.9477482759168637,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,fail,50-57,warn,0.0,45.64937970144933,7397650.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2380962,75183,586,6,5,7.9805275128686e-05,0.008532423208191127
lib45924_CE2DAANXX,15.7,50.6,2057409,156421,0.0,UNPAIRED,65220443.0,833909.0,5574638.0,0.0,802991.0,2793783.0,7087492.0,Unknown Library,55.272813,0.882369,0.517162,0.589695,0.381083,131788,0,0.0,0.0,0.511227,0.509444,0.021899,0.055555,0.921285,1.0,1.0,0.0,0.001272,0.918215,0.410058,0.559042,127576315.0,127576315.0,128002936.0,119252521.0,117290406.0,2163284.0,0.0019,0.0,0.000134,0.00201,0.0,2315839.0,2315839.0,0.0,0.0,0.0,0.0,2820853.0,442805.0,162252.0,0.500639,0,2315839.0,0.0,2935998.0,5251837.0,52313739.0,0.9420947153877974,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,warn,pass,warn,fail,50-57,warn,0.0,47.65676914353362,5295649.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,1875075,59525,521,4,3,6.719865602687946e-05,0.005758157389635317
lib45925_CE2DAANXX,17.1,45.8,3608104,225651,0.0,UNPAIRED,93350871.0,1194033.0,9543537.0,0.0,1154175.0,4786904.0,16235202.0,Unknown Library,55.267025,0.863656,0.57207,0.658912,0.342605,304665,0,0.0,0.0,0.491885,0.508487,0.025223,0.085547,0.888247,1.0,1.0,0.0,0.000994,0.885231,0.396362,0.618331,189781738.0,189781738.0,190428337.0,177968556.0,175136718.0,3228960.0,0.001896,0.0,0.000142,0.00201,0.0,3445605.0,3445605.0,0.0,0.0,0.0,0.0,4370049.0,746751.0,188626.0,0.500219,0,3445605.0,0.0,5582117.0,9027722.0,75222259.0,0.9459513804997036,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,warn,pass,warn,fail,50-57,warn,0.0,41.57734828095962,9110158.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2698644,85956,571,1393,21,0.016205965842989438,0.03677758318739054
lib45926_CE2DAANXX,14.9,48.3,2509843,202482,0.0,UNPAIRED,83059321.0,1073247.0,7693215.0,0.0,1037861.0,4058384.0,11513443.0,Unknown Library,55.266748,0.868613,0.574626,0.635856,0.360882,219520,0,0.0,0.0,0.4958,0.508381,0.024225,0.068726,0.905966,1.0,1.0,0.0,0.001092,0.902765,0.410166,0.580168,167525721.0,167525721.0,168119735.0,156769572.0,154209062.0,2844861.0,0.001868,0.0,0.000131,0.001967,0.0,3041969.0,3041969.0,0.0,0.0,0.0,0.0,3718642.0,553212.0,182934.0,0.500487,0,3041969.0,0.0,4203717.0,7245686.0,68713284.0,0.9418280913766222,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,warn,pass,warn,fail,50-57,warn,0.0,45.45235716053087,7305950.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2422859,75473,628,1091,25,0.014455500642613915,0.03980891719745223
lib45927_CE2DAANXX,16.2,48.3,2435624,170971,0.0,UNPAIRED,71489885.0,896505.0,6616231.0,0.0,868647.0,3424130.0,11577919.0,Unknown Library,55.254817,0.868776,0.555219,0.637136,0.366831,215663,0,0.0,0.0,0.503268,0.507891,0.024105,0.081505,0.893142,1.0,1.0,0.0,0.001259,0.890203,0.389874,0.587871,142051290.0,142051290.0,142520241.0,132954914.0,130682528.0,2412667.0,0.001976,0.0,0.000134,0.002086,0.0,2579327.0,2579327.0,0.0,0.0,0.0,0.0,3196805.0,516519.0,178783.0,0.50013,0,2579327.0,0.0,3679215.0,6258542.0,55382127.0,0.9459376493958569,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,warn,pass,warn,fail,50-57,warn,0.0,44.630727084514874,6314154.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2026033,63318,561,7,3,0.00011055308127230803,0.0053475935828877
lib45928_CE2DAANXX,14.6,55.9,1822161,153397,0.0,UNPAIRED,65599118.0,802746.0,4848439.0,0.0,788591.0,2913096.0,9313401.0,Unknown Library,55.259439,0.867668,0.560165,0.637043,0.380056,172961,0,0.0,0.0,0.518776,0.504448,0.023038,0.073653,0.902059,1.0,1.0,0.0,0.00126,0.899229,0.383283,0.502304,126449701.0,126449701.0,126847711.0,118190075.0,116194975.0,2144427.0,0.001935,0.0,0.000126,0.00203,0.0,2295494.0,2295494.0,0.0,0.0,0.0,0.0,2711111.0,395046.0,159356.0,0.500259,0,2295494.0,0.0,2316751.0,4612245.0,48465979.0,0.9512845268343069,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,warn,pass,warn,warn,50-57,warn,0.0,52.74662244128956,4649277.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,1818069,56261,549,2,1,3.554860382858463e-05,0.0018214936247723133
lib45929_CE2DAANXX,18.2,54.6,2478854,131603,0.0,UNPAIRED,51287555.0,670036.0,4899054.0,0.0,650526.0,3884611.0,18920502.0,Unknown Library,54.836082,0.884521,0.507064,0.563347,0.413117,355297,0,0.0,0.0,0.436097,0.507387,0.033031,0.160881,0.804556,1.0,1.0,0.0,0.001547,0.801718,0.368459,0.528362,117605897.0,117605897.0,118022164.0,109473168.0,107677027.0,2001968.0,0.00212,0.0,0.000163,0.002256,0.0,2152272.0,2152272.0,0.0,0.0,0.0,0.0,2673558.0,485954.0,181915.0,0.500903,0,2152272.0,0.0,2411130.0,4563402.0,43332960.0,0.9314863645103728,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,50.91306197237584,4612687.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,1515068,47261,557,875,22,0.018514208332451706,0.03949730700179533
lib45930_CE2DAANXX,16.0,50.6,3038984,211456,0.0,UNPAIRED,87404217.0,1115057.0,7839645.0,0.0,1083024.0,4634357.0,15221318.0,Unknown Library,54.856673,0.837316,0.571699,0.658277,0.357752,290944,0,0.0,0.0,0.494896,0.507287,0.02624,0.086185,0.886559,1.0,1.0,0.0,0.001024,0.884004,0.391663,0.566942,176611357.0,176611357.0,177121883.0,165409193.0,162841534.0,3022169.0,0.001913,0.0,0.000136,0.002021,0.0,3228812.0,3228812.0,0.0,0.0,0.0,0.0,3966859.0,633232.0,180841.0,0.500478,0,3228812.0,0.0,4227025.0,7455837.0,69172149.0,0.9510426811418119,51.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,warn,pass,pass,fail,pass,warn,pass,warn,fail,50-57,warn,0.0,46.809439213026835,7515769.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2519769,79272,590,1278,22,0.01612170753860127,0.03728813559322034
lib45931_CE2DAANXX,16.8,52.1,2063128,141460,0.0,UNPAIRED,59429265.0,739700.0,4941496.0,0.0,722086.0,2637414.0,8128870.0,Unknown Library,54.849099,0.875023,0.5324,0.61765,0.386504,150526,0,0.0,0.0,0.517291,0.506025,0.022957,0.070756,0.904852,1.0,1.0,0.0,0.001446,0.902012,0.387562,0.551998,114885622.0,114885622.0,115247446.0,107180659.0,105388247.0,1959120.0,0.001971,0.0,0.000132,0.002063,0.0,2101173.0,2101173.0,0.0,0.0,0.0,0.0,2573219.0,431756.0,166126.0,0.500577,0,2101173.0,0.0,2588920.0,4690093.0,44525269.0,0.9491241114027007,51.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,warn,pass,warn,fail,50-57,warn,0.0,48.28939327785909,4721481.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,1667134,53418,538,3,3,5.616084465910367e-05,0.0055762081784386614
lib45932_CE2DAANXX,16.3,53.7,1792758,128374,0.0,UNPAIRED,53444991.0,670286.0,4299042.0,0.0,651429.0,2486520.0,7734332.0,Unknown Library,55.2663,0.871057,0.535452,0.603408,0.397041,142516,0,0.0,0.0,0.507668,0.507134,0.023619,0.073468,0.901367,1.0,1.0,0.0,0.001557,0.898399,0.393699,0.530694,105275380.0,105275380.0,105623240.0,98196218.0,96508847.0,1781599.0,0.002009,0.0,0.000133,0.002099,0.0,1911169.0,1911169.0,0.0,0.0,0.0,0.0,2308253.0,376351.0,163899.0,0.500071,0,1911169.0,0.0,2161164.0,4072333.0,41446797.0,0.9472652279275243,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,warn,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,50.24896772501418,4101372.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,1510709,48775,525,7,4,0.00014351614556637623,0.007619047619047619
lib45933_CE2DAANXX,11.5,54.8,2272183,204843,0.0,UNPAIRED,113055553.0,1291326.0,7740945.0,0.0,1285672.0,4213573.0,19939229.0,Unknown Library,54.897897,0.883942,0.58194,0.703759,0.341336,370054,0,0.0,0.0,0.554917,0.501097,0.020682,0.097869,0.880627,1.0,1.0,0.0,0.00083,0.878457,0.32571,0.505219,203734326.0,203734326.0,204237470.0,192787233.0,189611176.0,3519110.0,0.001713,0.0,0.00011,0.001781,0.0,3720315.0,3720315.0,0.0,0.0,0.0,0.0,4243523.0,488991.0,169111.0,0.500201,0,3720315.0,0.0,3798796.0,7519111.0,66358335.0,0.9713427753329859,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,52.254071464279306,7563305.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2944213,91141,618,1942,26,0.021307644199646703,0.042071197411003236
lib45934_CE2DAANXX,10.1,61.4,1777625,185257,0.0,UNPAIRED,99350393.0,1189845.0,6375297.0,0.0,1175849.0,4555540.0,25481111.0,Unknown Library,55.29043,0.876735,0.572619,0.654225,0.344018,467698,0,0.0,0.0,0.508289,0.502958,0.023307,0.130364,0.845519,1.0,1.0,0.0,0.000816,0.843301,0.33723,0.425333,195460576.0,195460576.0,195974717.0,185086616.0,181807835.0,3355000.0,0.00177,0.0,0.000117,0.001836,0.0,3544460.0,3544460.0,0.0,0.0,0.0,0.0,3911546.0,395324.0,159533.0,0.499902,0,3544460.0,0.0,2623390.0,6167850.0,65915251.0,0.9674608100610842,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,60.133125213586005,6208588.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2702045,86940,565,1931,20,0.022210720036806995,0.035398230088495575
lib45935_CE2DAANXX,16.6,54.1,3469866,186997,0.0,UNPAIRED,97504679.0,1120859.0,7358721.0,0.0,1110465.0,4075117.0,19326142.0,Unknown Library,55.297613,0.886856,0.577639,0.672506,0.342496,354120,0,0.0,0.0,0.539092,0.502329,0.022531,0.106852,0.869724,1.0,1.0,0.0,0.0009,0.867298,0.330632,0.536416,180868357.0,180868357.0,181374291.0,170606950.0,167980745.0,3092294.0,0.001815,0.0,0.000123,0.001914,0.0,3279966.0,3279966.0,0.0,0.0,0.0,0.0,3978042.0,658578.0,162799.0,0.50039,0,3279966.0,0.0,3795276.0,7075242.0,59800924.0,0.9614771371274982,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,fail,50-57,warn,0.0,49.37892179591138,7138438.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2551177,79497,541,1509,23,0.018981848371636665,0.04251386321626617
lib45936_CE2DAANXX,12.6,53.0,2041044,179536,0.0,UNPAIRED,96651116.0,1088186.0,6646911.0,0.0,1079710.0,3205729.0,11426812.0,Unknown Library,55.319696,0.857759,0.578174,0.692591,0.343367,210477,0,0.0,0.0,0.577444,0.501955,0.019153,0.06827,0.911611,1.0,1.0,0.0,0.000974,0.909117,0.334167,0.528205,167377483.0,167377483.0,167836695.0,158075325.0,155520824.0,2864155.0,0.001806,0.0,0.000117,0.001891,0.0,3033941.0,3033941.0,0.0,0.0,0.0,0.0,3521493.0,444334.0,162942.0,0.500451,0,3033941.0,0.0,3396688.0,6430629.0,55932095.0,0.9674612763733409,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,50.1632045843666,6477639.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2474142,77852,540,1327,20,0.01704516261624621,0.037037037037037035
lib45937_CE2DAANXX,12.8,53.8,1587110,138736,0.0,UNPAIRED,77114460.0,847279.0,5060016.0,0.0,845686.0,2193361.0,7956246.0,Unknown Library,55.32112,0.869942,0.557501,0.650972,0.368871,144612,0,0.0,0.0,0.598339,0.50047,0.017019,0.061733,0.920101,1.0,1.0,0.0,0.001154,0.917626,0.321762,0.523338,128880877.0,128880877.0,129228533.0,121484345.0,119485278.0,2201091.0,0.001896,0.0,0.000118,0.001991,0.0,2335971.0,2335971.0,0.0,0.0,0.0,0.0,2721589.0,348541.0,148749.0,0.500049,0,2335971.0,0.0,2564714.0,4900685.0,41469023.0,0.9685117596466098,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,50.9996976587463,4933445.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,1917743,59945,498,3,2,5.0045875385770286e-05,0.004016064257028112
lib45938_CE2DAANXX,11.8,53.0,1844505,178663,0.0,UNPAIRED,96902519.0,1092350.0,6488288.0,0.0,1085519.0,2705659.0,9495152.0,Unknown Library,54.896628,0.852623,0.590494,0.701923,0.339788,172636,0,0.0,0.0,0.591768,0.501568,0.016523,0.057985,0.924594,1.0,1.0,0.0,0.000903,0.922257,0.332826,0.524455,163750740.0,163750740.0,164165842.0,154696256.0,152278393.0,2823925.0,0.001773,0.0,0.000112,0.001856,0.0,2990454.0,2990454.0,0.0,0.0,0.0,0.0,3438321.0,406740.0,147793.0,0.499972,0,2990454.0,0.0,3298028.0,6288482.0,54500511.0,0.9692051277625161,51.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,50.4516064216122,6326549.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2472626,77899,517,4,4,5.1348541059577143e-05,0.007736943907156673
lib45939_CE2DAANXX,47.7,66.4,7234795,69222,0.0,UNPAIRED,21583883.0,361255.0,3644230.0,0.0,361004.0,3688688.0,14716053.0,Unknown Library,55.258672,1.023437,0.364921,0.357462,0.582305,267521,0,0.0,0.0,0.30438,0.500174,0.052019,0.207529,0.738075,1.0,1.0,0.0,0.00241,0.732971,0.433695,0.601992,70910863.0,70910863.0,71404703.0,64192365.0,63269325.0,1167503.0,0.002455,0.0,0.000197,0.002755,0.0,1292190.0,1292190.0,0.0,0.0,0.0,0.0,2419360.0,1154353.0,170910.0,0.501028,0,1292190.0,0.0,1954451.0,3246641.0,30753660.0,0.8908990376567889,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,warn,pass,fail,pass,pass,pass,warn,fail,50-57,warn,0.0,45.006168393070126,3309344.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,830760,26528,417,431,14,0.016246984318455972,0.03357314148681055
lib45940_CE2DAANXX,45.3,69.6,5942534,65466,0.0,UNPAIRED,19793049.0,337027.0,3022178.0,0.0,336410.0,3498590.0,13206541.0,Unknown Library,55.221399,1.045621,0.347536,0.317195,0.602727,241546,0,0.0,0.0,0.30113,0.500458,0.053227,0.200923,0.743523,1.0,1.0,0.0,0.002354,0.73827,0.442393,0.550935,65729301.0,65729301.0,66196983.0,59397926.0,58442419.0,1081080.0,0.002463,0.0,0.000199,0.002741,0.0,1198756.0,1198756.0,0.0,0.0,0.0,0.0,2102545.0,952612.0,154740.0,0.500283,0,1198756.0,0.0,1470694.0,2669450.0,29078196.0,0.8832868216233458,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,warn,pass,fail,pass,pass,pass,warn,fail,50-57,warn,0.0,49.78531108391832,2723083.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,774068,23723,431,566,14,0.023858702524975763,0.03248259860788863
lib45941_CE2DAANXX,23.7,72.7,3105430,50483,0.0,UNPAIRED,17673432.0,233912.0,3103546.0,0.0,227961.0,27158355.0,40896865.0,Unknown Library,55.268024,0.996453,0.478609,0.463347,0.563845,1102017,0,0.0,0.0,0.173497,0.506442,0.26661,0.401478,0.330279,1.0,1.0,0.0,0.001659,0.328555,0.156781,0.299168,101865652.0,101865652.0,102399932.0,92719034.0,91311273.0,1683505.0,0.00279,0.0,0.000158,0.003365,0.0,1852788.0,1852788.0,0.0,0.0,0.0,0.0,2255275.0,535134.0,168991.0,0.500556,0,1852788.0,0.0,790908.0,2643696.0,15970603.0,0.8518307767953174,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,warn,pass,fail,pass,pass,pass,warn,pass,50-57,warn,0.0,72.61405752882946,2731932.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,531005,12331,592,386,29,0.031303219528018816,0.048986486486486486
lib45942_CE2DAANXX,12.6,67.7,1821627,139427,0.0,UNPAIRED,71171279.0,837681.0,4254343.0,0.0,826728.0,7004920.0,16664986.0,Unknown Library,54.785578,0.854025,0.532346,0.617496,0.393196,366999,0,0.0,0.0,0.503379,0.50329,0.049544,0.117868,0.831318,1.0,1.0,0.0,0.001279,0.8292,0.327939,0.361738,141387074.0,141387074.0,141748205.0,132614830.0,129536683.0,2425544.0,0.001892,0.0,0.000108,0.002023,0.0,2587327.0,2587327.0,0.0,0.0,0.0,0.0,2879702.0,362761.0,180876.0,0.500045,0,2587327.0,0.0,1466378.0,4053705.0,46366300.0,0.9528392515601116,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,65.73830518781944,4085240.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,1919118,50353,619,1451,28,0.028816555120846823,0.045234248788368334
lib45943_CE2DAANXX,9.1,66.6,1342435,179641,0.0,UNPAIRED,91171323.0,1043069.0,5297197.0,0.0,1035259.0,8981399.0,24386987.0,Unknown Library,55.254128,0.846953,0.561852,0.661958,0.372438,522112,0,0.0,0.0,0.502877,0.501879,0.049539,0.134512,0.815046,1.0,1.0,0.0,0.00091,0.813093,0.312169,0.357005,181299507.0,181299507.0,181734860.0,170580928.0,167124778.0,3093464.0,0.00192,0.0,0.000107,0.002061,0.0,3289073.0,3289073.0,0.0,0.0,0.0,0.0,3528830.0,322820.0,165067.0,0.500025,0,3289073.0,0.0,1826168.0,5115241.0,56596047.0,0.9656505129033336,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,warn,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,66.13036906027125,5155779.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2391711,61458,665,1592,34,0.025903869309121676,0.05112781954887218
