geneName,logFC,AveExpr,t,P.Value,adj.P.Val,B,group,FC.group
ENSG00000198429,3.301510380750619,3.199552499228635,18.819722553158357,1.1313307459791665e-22,1.822611011656108e-22,41.1815885427735,(Intercept),up
ENSG00000170006,3.6882293331075005,4.8366583219404085,18.798450057298407,1.182676258022537e-22,1.9045679093310115e-22,41.13657865573457,(Intercept),up
ENSG00000196872,3.606631831500832,3.45838504183565,18.798416931679242,1.1827580401528152e-22,1.9045679093310115e-22,41.13650853482177,(Intercept),up
ENSG00000171291,3.3579234030151515,3.2691491046483647,18.79455665419814,1.1923280925747326e-22,1.9195279613747103e-22,41.12833636172833,(Intercept),up
ENSG00000146410,3.4588057515066435,3.4598699850691887,18.770229534617823,1.2544824662442006e-22,2.0191165961149035e-22,41.0768055900616,(Intercept),up
ENSG00000204923,2.924707333006342,2.892909941709477,18.759531706078015,1.2828516352234954e-22,2.0642932643701874e-22,41.05412831326926,(Intercept),up
ENSG00000243660,3.2293955844339948,2.9704338548638356,18.72600063847873,1.376084636147864e-22,2.2137995447451454e-22,40.982983023173645,(Intercept),up
ENSG00000149021,4.809032827956803,4.548779933563002,18.705381083622253,1.4368212552754552e-22,2.3109688949977615e-22,40.93918320698236,(Intercept),up
ENSG00000170684,2.470987689477918,2.772321555315695,18.701656718450007,1.448079885436122e-22,2.328531455892246e-22,40.93126790389069,(Intercept),up
ENSG00000103852,3.8426351734468707,3.651883978265254,18.693304131650446,1.4736578120926828e-22,2.3691060118041886e-22,40.913511843797366,(Intercept),up
ENSG00000197162,2.4159649316096434,2.294662811221235,18.673795643675213,1.5352085343902807e-22,2.4674791970774e-22,40.87201607771045,(Intercept),up
ENSG00000169429,4.467693308886379,4.660629189966501,18.64549187463313,1.629204970892386e-22,2.617942803847915e-22,40.811751583969816,(Intercept),up
ENSG00000143147,3.546038274606868,3.159207255946382,18.631709951574422,1.677079434827276e-22,2.694240674442789e-22,40.782381043094595,(Intercept),up
ENSG00000134824,3.883457118989582,4.293908486281149,18.630025654972098,1.6830277799123302e-22,2.703163972276696e-22,40.77879048307652,(Intercept),up
ENSG00000159147,3.1153826033398833,3.390617673148958,18.62822691448359,1.689404065459599e-22,2.7127702623418875e-22,40.774955671767636,(Intercept),up
ENSG00000115009,3.7510663466375047,3.5147260757626544,18.603020612250667,1.7813937296179792e-22,2.859814074004255e-22,40.72118668994115,(Intercept),up
