geneName,lib45897,lib45898,lib45899,lib45900,lib45901,lib45902,lib45903,lib45904,lib45905,lib45906,lib45911,lib45912,lib45913,lib45914,lib45915,lib45916,lib45917,lib45918,lib45919,lib45920,lib45921,lib45922,lib45923,lib45924,lib45925,lib45926,lib45927,lib45928,lib45929,lib45930,lib45931,lib45932,lib45935,lib45936,lib45937,lib45938,lib48615,lib48616,lib48617,lib45910,lib45933,lib45934,lib45939,lib45940
ENSG00000001461,5.55133108046423,6.459386785441426,5.853149603108686,5.503219822959522,6.086138467960848,6.0475380284799405,5.926278991643144,6.166028679536978,6.099337210388333,5.920649945797091,5.563686566080041,6.176689853711389,6.240476779189796,6.548635308328042,6.0867278337528345,5.3116154159979025,5.9203166131047205,5.133005346651858,6.150086176874579,5.8628395776658335,5.993388209673706,6.060309947433165,6.0465800267864225,6.445376029487879,6.088877128297916,5.530026989911548,5.561423298402306,5.395866287375211,5.814272841882357,5.4298569223139195,6.410621197162539,5.94182305983093,6.639046239774941,6.2760483961288935,6.776963516730307,6.3247354567006635,5.631835500671455,5.074303850204296,6.231703137692296,6.062987687597085,6.7792744407325225,6.031020570285156,5.805018798608037,4.203838590354781
ENSG00000001497,5.719836804821209,6.543513914128509,5.929906802092724,6.056910862024397,6.413015778819943,6.198927078484825,6.001436351211884,5.447799647952357,6.099337210388333,6.382893288265114,5.633508015577613,5.797536890131076,6.1603064305058135,6.679507533206579,6.265575914216763,5.65675090204659,6.337367643821213,6.461733273644562,6.112448519511214,6.017285847039212,5.899137883877655,6.052426348357331,6.0554309443686885,5.687414502829703,5.902201457198087,6.035119109730421,6.26476524049716,6.2156167562053515,5.865196777045028,6.195011060564706,6.129372055728973,5.597558634965467,6.434748638887677,6.127749271447263,6.567627248219305,6.077037361249275,6.062469855001317,5.7263805467839886,6.5315889006672805,6.194232220875338,6.334902681825051,6.338985666514573,4.753179867088419,4.734353307053561
ENSG00000001561,7.831814457054241,6.7428227223519155,7.494796700187486,6.761324341015373,7.3085308892972956,7.508642983907449,6.818176384333769,7.303532203286912,7.422729227309867,6.201122043974694,7.1955701141886905,5.542817752509286,7.576374058383146,6.949692052999944,7.112134440751379,6.896577916719059,7.278851179254272,7.158341130194627,7.7142602049245905,7.495896366588035,7.500242595418694,7.03852553154107,7.383522530648411,7.627655062927766,7.804753117082268,6.659489995009812,7.611528354839349,6.623780993122701,7.364259204360538,6.597623815588824,7.429134494813866,7.403451118944585,8.072524322246599,7.949709451273058,8.013207621676566,7.676455845054238,7.198091806862911,6.5148764415902765,7.208073391307397,7.627449736219202,8.129396685854429,6.641637659766481,8.167117331970934,7.114287005376489
ENSG00000001617,-1.2688478819509577,-2.298836429285299,-0.07758773445420045,-1.9146326919263752,1.0711881264948762,-1.828978918085059,-1.6206154682444927,-1.8283247573218802,-1.522714609068044,-1.9435361988571886,-1.3551766711945532,-0.052128836784491796,1.0310234135608467,-1.8479694728538163,-1.5353239857035417,-1.4828004503522032,0.021463336561620174,-1.855679340120308,-1.714099967779701,-1.6047659724171641,-1.9896053650206038,-2.459326305410048,-0.7127533804082377,-1.890014325206046,-2.477176909873175,0.4981781238722078,-2.0160055296334427,-1.8233022330869508,-1.5694314505916958,-2.3710429776063853,-1.6715278441913326,-1.5419927174333263,-2.3693823822956404,-0.0056498539699358285,-1.8117511188519568,-2.293650045557943,-2.0616514568278697,-1.820513913103648,0.4398890665304702,-1.4992547366239874,2.326202986874666,-2.432503802986025,-0.6043721375296646,-0.5510489118086873
ENSG00000001626,-1.2688478819509577,-2.298836429285299,-0.07758773445420045,-0.3296701912052189,-2.098736874947436,-1.828978918085059,-1.6206154682444927,-1.8283247573218802,-1.522714609068044,-1.9435361988571886,-1.3551766711945532,-0.052128836784491796,1.0310234135608467,-1.8479694728538163,-1.5353239857035417,-1.4828004503522032,-1.563499164159536,-1.855679340120308,-1.714099967779701,-1.6047659724171641,-1.9896053650206038,-2.459326305410048,-0.7127533804082377,-1.890014325206046,-2.477176909873175,0.4981781238722078,-2.0160055296334427,-1.8233022330869508,-1.5694314505916958,-2.3710429776063853,-1.6715278441913326,-1.5419927174333263,0.800542619146672,0.8423470525850141,-1.8117511188519568,-2.293650045557943,-2.0616514568278697,-1.820513913103648,-1.882039028356892,-1.4992547366239874,1.7643240992665508,-2.432503802986025,-0.6043721375296646,-0.5510489118086873
ENSG00000001629,5.969556857374122,5.422262759421886,5.5758545041497225,5.616748768589937,5.38507890231682,6.010224870011885,5.345168816417594,5.606303470314844,5.616836743330749,5.29486854046789,5.274179948885057,5.693825540608969,5.7203225740967385,5.270971599869691,5.310166065240834,5.258666536048944,6.0438311495900745,5.343993004716056,5.50506855268246,6.271750974147836,6.3096026533666745,5.774293371349654,5.707908668064484,6.058352906378632,5.765997073599776,5.875698544722887,6.236659902816806,5.316249119311843,5.590439886186694,5.84327614319438,5.604596561082905,5.42379156722876,4.79048895448275,5.24985087917845,5.6720646584123,5.206195841525263,5.631835500671455,5.379158431732717,5.852670591868947,5.371109982959417,4.755710968961843,5.218547888192904,5.699408610647438,5.63877564707133
ENSG00000001630,1.901077119491355,2.745557690073155,2.0378894829657357,1.9922579036821435,1.9887259663029038,1.630452700552238,2.90294648781252,2.8155314324528447,3.000847346988969,2.448781223921572,2.5517139244139657,2.2697992581028705,1.5164502407310885,1.611462145783481,2.1651157324375507,2.217639267788889,2.6844283492840497,0.9516755819372964,2.809461988277312,1.20258894964044,1.9172852305879147,2.750127060218902,2.6564804292574813,1.8104253929350462,1.915140512905585,2.3346793915893285,2.738881972530026,2.083588362521567,0.7524966442956665,2.4869380175211866,2.415934997059007,1.627932284008986,3.358538072267559,2.716816170501155,2.711810837205056,2.915803320071007,2.0258113844224694,1.638917705533649,2.3658884850866935,2.8930626861547726,2.326202986874666,4.010439692862704,-0.6043721375296646,-0.5510489118086873
ENSG00000001631,5.417652645232261,4.2403223818227325,5.392732200325833,4.95573202765703,5.58074322455801,5.289962154638448,5.598553052217669,4.614618738526848,5.419799896271196,4.595622612250843,5.678246330342897,4.340188585994269,5.785910915724315,4.94644639349629,4.73146255499136,5.412017312955741,4.740281584017567,4.587264155728421,5.080315898570405,5.29005179089078,5.541776095495708,5.133130731858032,5.784433160224477,5.028848912068549,4.7989474954010625,5.253065626035676,4.854359189949962,4.551737198259974,5.549509622131811,5.308437121899061,5.122888022158773,4.7617880307437765,4.961534495818976,5.393521239849887,6.148250813216124,5.545553742539001,5.138020888008494,5.122000592235592,4.457810974527733,5.320924225791201,5.68941929025266,5.964100978195834,3.787945285249096,4.658404453820262
ENSG00000002016,3.940605483677992,2.910616936343651,3.46673278176961,3.1297614274320784,3.5159729691677724,1.8714608000560329,2.466847373005847,1.872114960819212,3.2321728930954245,2.5800257571998246,3.2886795185801714,2.2697992581028705,1.5164502407310885,2.239493368396523,2.9882379703534716,3.2720870518112655,1.8959324544777614,2.392248173323278,-1.714099967779701,3.1501215297463045,2.533956591036409,0.7105986960322646,2.911737484499556,2.0168762704024727,2.380804085254397,2.083140624593364,1.1539194718088694,2.4246252803566346,3.7881205540263876,2.4869380175211866,3.457755172753634,2.545470123817013,3.0568823724064575,2.8818754167716514,2.5805663039268034,4.335706574521667,2.6932360453355986,1.879925805037444,2.2054238128934474,2.588208104626352,2.229987671615363,3.0593492933436504,3.302518458078854,5.426231011691229
ENSG00000002330,4.5640421322137845,5.27859239875045,5.348677020247897,4.853551632850551,4.867047409714651,4.710179893022972,5.298247769030102,5.137459527340207,5.135496873683751,4.926828520726216,5.087766824654175,4.2936460000572385,5.278950927004432,5.250062610106711,5.475903269719713,4.8209802978248995,5.402285120502551,4.334145218759709,4.728843528069027,5.215412989998024,4.639751255059005,5.133130731858032,4.644798624209846,4.796486201977173,4.889145304372641,4.767638798865435,4.752178795143483,4.586088703050751,4.734349297585407,4.640184277816869,4.668322158693292,4.797857285451299,4.425033484054466,4.081812987280403,3.7428377328256803,4.081389385788982,5.269265421286748,4.837697569648147,4.4217417198202105,4.9101361995137145,3.814950172336519,2.993760951716073,4.821892617172433,4.658404453820262
