variable,BDI.delta,BDI.ave,LSI.ave,BAL_EOS.pct_01,BAL_EOS.pct_02,BAL_EOS.pct_03,BAL_EOS.pct_04,BAL_EOS.pct_05,BAL_EOS.pct_06,BAL_EOS.pct_07,BAL_EOS.pct_08,BAL_PMN.pct_01,CCL1.multiplex,CCL11.multiplex,CCL13.multiplex,CCL15.multiplex,CCL2.multiplex,CCL21.multiplex,CCL22.multiplex,CCL26.multiplex,CCL27.multiplex,CCL3.multiplex,CCL4.multiplex,CCL7.multiplex,CCL8.multiplex,CX3CL1.multiplex,CXCL1.multiplex,CXCL13.multiplex,CXCL5.multiplex,EGF.multiplex,FGF2.multiplex,FLT3L.multiplex,GCSF.multiplex,GMCSF.multiplex,IFNA2.multiplex,IFNG.multiplex,IL10.multiplex,IL12B.multiplex,IL12p70.multiplex,IL13.multiplex,IL15.multiplex,IL16.multiplex,IL17A.multiplex,IL1A.multiplex,IL1B.multiplex,IL1RA.multiplex,IL2.multiplex,IL20.multiplex,IL23.multiplex,IL4.multiplex,IL5.multiplex,IL6.multiplex,IL7.multiplex,IL8.multiplex,IL9.multiplex,IP10.multiplex,KITLG.multiplex,PDGFAA.multiplex,PDGFAB.multiplex,RANTES.multiplex,sCD40L.multiplex,TARC.multiplex,TGFA.multiplex,TNFA.multiplex,TNFB.multiplex,TNFSF10.multiplex,VEGF.multiplex,R_vA_insula,L_vA_insula,R_dA_insula,L_dA_insula,R_HO_amgy,L_HO_amyg,pACC,dACC,R_insula_3way,LPR_ACC_EOS
BAL_EOS.pct_08,0.1884576423183005,0.3615194339346261,0.5228783777728654,-0.15942538945181897,-0.27037066692184875,-0.08700084124521494,0.267382818075636,-0.1855730390546168,-0.3721889132040396,0.0780773825439304,1,-0.3071693579124506,-0.118208683225797,-0.22353019492719087,-0.220052161254311,0.2225296236214871,-0.16268355570792006,-0.6026259893153619,-0.14167405165755478,-0.459847171322018,-0.19071335843999213,-0.21924503525515215,-0.10687731387846566,-0.22622992473762196,-0.23304429368471002,-0.23289062207645417,0.05536186693998687,-0.31400213405831484,-0.11696214790259568,-0.17852629529550865,-0.17699620783304323,-0.3948197485984294,-0.20603897912376748,-0.2556379027890732,-0.15035208268490474,-0.34574416533779057,-0.15626387098571734,-0.32106340249786014,-0.0803781491098612,-0.16431911269301186,0.06693934681033047,-0.055306262426924456,-0.4927339683188542,-0.21808154908675434,-0.4688346590578172,-0.03673718199932079,-0.448819677472134,0.18431474150508256,-0.6535821108234698,-0.3827286108891425,-0.21174023033000872,-0.5408995029370135,-0.5232266193663915,-0.1577097020634992,-0.18364477022782175,-0.11967164882910934,-0.04848062479348036,-0.13951276873206406,-0.24508165993634978,0.1878057061315041,-0.2472868750382103,0.11269658547849229,-0.15064007493625514,-0.294861183876432,-0.3904275320039448,0.3072606563271682,0.045482120847323435,-0.028278750226685606,-0.31609609852592147,-0.1285570738431633,-0.3727074747538497,-0.4994691640031234,-0.40437974918948816,-0.2580530637177555,-0.3249253786629484,-0.29894549119282016,-0.2666342140745354
BAL_PMN.pct_01,0.2571714296116938,0.07882130404514873,0.4321149185766695,0.8335383357872824,0.6951110062745441,0.7546979301388629,0.3364255241698468,0.7158337948166702,0.8171789750481544,0.5117524952757041,-0.3071693579124506,1,0.6478685917868936,0.18444331821827778,0.6632829515162327,-0.1062091652487866,0.10245703969543246,0.6985857742718663,0.5281339394931859,0.5673025469641699,0.7379608560998596,0.6869458722639953,0.7749937914480932,0.832603146647272,0.7194582996490635,0.5461013571352561,-0.3371858765147878,0.7831784846753286,0.20957948619672734,0.09503510321875464,0.41484588870831407,0.40022128591878414,0.32192390922455777,0.5980234695226813,0.25266621300986297,0.8155873081753894,0.7748650129237337,0.6268207011010585,0.6033935131270497,0.5798799646632583,-0.5785492641091976,0.6066776635745194,0.7555988259854678,0.5259020001392904,0.7360057190831263,0.6572038104279738,0.8565891665650127,0.4021990421437792,0.5385336119028438,0.4894165507419855,0.6107990343212908,0.7608294067683944,0.6991800772056846,0.022406276345696367,0.6233949525726646,0.3411345567504184,-0.044476845055165116,0.2513900423744094,0.7985224516950524,-0.020949900823605296,0.7465769749513466,0.41191357278136437,0.5633640673367865,0.8416876429847148,0.5642565056754162,0.1226196037810045,-0.3863282302245911,0.2113724845416065,0.1343772058511195,0.2555218947169955,-0.06175904816976583,0.250242052603567,0.06210051841846485,-0.05018558617620818,0.10920523152129018,0.2345172304524476,0.08239307559296095
CCL1.multiplex,0.3292725709513398,0.5363649722248472,0.3397626187995306,0.8096024813863711,0.7893042093591828,0.7729480738114134,0.5248944218766318,0.74428516887817,0.5467991035235958,0.644785228859466,-0.118208683225797,0.6478685917868936,1,0.353730936825348,0.8430567219682013,0.04496243874037419,0.44007273522398893,0.47936928976887155,0.8217275001222776,0.6922417408727647,0.8189751613423604,0.48303019684767917,0.36476666090378523,0.649242157822197,0.7449103194932993,0.41850841431729957,-0.1498960081827938,0.6989716174555275,-0.10705181742274861,-0.03464338016375879,0.3126170000638691,0.24014698354275063,0.47041456927787845,0.45629167088889805,0.26501101493707824,0.6094183493583901,0.7498268736835487,0.3190857301738473,0.4087901077464474,0.8021317397106769,-0.4683834330392693,0.4417367098249447,0.6876172663276408,0.25491617668021094,0.33021530492131185,0.6539212923244627,0.6646420689880636,0.6985587950260983,0.37964975380169697,0.5386117730286297,0.8508187935545506,0.46252515046100456,0.3296837935485706,-0.14466825231489044,0.7721041282311942,0.20354266183812667,0.26695919814709884,0.4166811840416439,0.8278666935251126,-0.03543306490191137,0.5761179415921784,0.7598889400825682,0.581441994940736,0.6404458310098615,0.531474002835245,0.170069063699119,-0.7854414887558606,0.2730978075209978,0.4671103486577125,0.2284267789379902,0.1833938701299536,0.3785496466167447,0.19932771095992458,0.36816632566561575,0.26997673310990444,0.262880412514676,0.3132016732502516
CCL11.multiplex,0.12016320315529411,0.5661955208728319,0.08714267487209,0.35057003163052297,0.2426914739437029,0.3100263761443852,0.5547103700329997,0.4540686383469436,0.14834633251649493,0.5004639739213002,-0.22353019492719087,0.18444331821827778,0.353730936825348,1,0.37612331115937936,0.47711565666617295,0.48234070802303974,0.278595811296866,0.47842654027975373,0.3909632995845538,0.34080645717044006,0.15963667648459154,-0.136295153996988,0.36315213175008493,0.31666806197374814,0.5363050404851439,0.3928032106552587,0.28617530314416084,-0.36706467017552996,0.5460798018510462,0.6834463061639394,0.14291740398592845,0.3744231162047314,0.24527802649923444,0.49608246350008645,0.3608048231335589,0.41045268302133014,0.136315112015424,0.3679730587877857,0.4997958909602093,-0.03665223148874582,-0.1756391972472054,0.41069838246327794,-0.28874664139434986,0.1275874857062807,0.24225236450491075,0.26651723226733703,0.42780680168718005,0.33768630882267,0.7312670018375477,0.560846644526958,0.27283120477913697,0.34250864094151606,0.49232273579662894,0.5168769244474559,0.05435384162219568,-0.01478646938054972,0.3809509215733152,0.34640472589722343,-0.3919356224219461,0.47347618292929006,0.4371836964462825,0.45595032170594924,0.07814908458746476,0.47168861792093403,0.2858829311676072,-0.2046914824293808,-0.15235884166491503,0.37517446410281513,-0.3090964252352307,0.010188920363574983,0.09720801362097271,0.020957579784145086,0.4555375443153712,0.369202165830624,-0.42379625385552055,0.4977055855242416
CCL13.multiplex,0.29703723457801845,0.3480953760895146,0.3653602905382751,0.8029586694446912,0.6974243036441619,0.7647150417798345,0.6321501547141509,0.7236334187255222,0.4696908167755943,0.8339472382902695,-0.220052161254311,0.6632829515162327,0.8430567219682013,0.37612331115937936,1,0.018902973861866672,0.3030318021112229,0.4511216305998491,0.8054744287920803,0.6777284465376232,0.663105057398563,0.5640693437647709,0.5178704626121627,0.5393883180767133,0.6170486604716494,0.33306587968924817,-0.13417808867114991,0.545081320296773,-0.21092976868962263,-0.02011107587787553,0.1565237373345711,0.2414721008989302,0.24577491875463228,0.41601257681421433,0.13680571978474304,0.545848454666893,0.6420319009773313,0.21643633422662378,0.3735357079572391,0.807868911233541,-0.550744801581338,0.4924216263104025,0.5606781940041614,0.3790492246527083,0.48034993571583184,0.7090621283552125,0.6495196201613046,0.7223520604238461,0.39123052720659107,0.4510158796446692,0.8171529962271737,0.3859169242936327,0.3759108446800061,-0.11212989011885377,0.74202539760812,0.002986735987067345,0.029068224062576968,0.30267452252340343,0.7310593479362967,-0.15701040574810488,0.4264867889854224,0.6951045783715637,0.5911782498389383,0.6390579134878409,0.48370021800029095,0.0432367649190134,-0.6790775563024811,0.2213500567686649,0.3683691122468575,0.09646183825460385,0.07546530051754421,0.24563591912910268,0.1575954652933696,0.33326157086899244,0.4787954368321584,0.16708159309541717,0.2554963964706323
CCL15.multiplex,0.026041498050607983,0.4121646948744818,0.04006144462681218,0.032574093845845,0.06272835332535086,0.15939964807107104,0.010476308981627236,-0.040473976682201346,-0.15109980248277777,0.08812834629532307,0.2225296236214871,-0.1062091652487866,0.04496243874037419,0.47711565666617295,0.018902973861866672,1,0.050338405560739576,0.015515964433451414,0.024169252131740007,0.18390942413509126,0.05825209002439901,-0.010735596196662865,-0.023729211485183643,0.15922389455950575,0.2369321287544862,0.1059712005830351,0.028949998619227712,0.05426021287557703,-0.23181016097851412,0.5891260855589504,0.37467356685700687,0.07997374754344046,-0.1892419722697031,-0.08416453003137851,0.17013826440616417,0.03973635952139263,0.06890504914726914,-0.13592687243142504,0.007792270996222881,0.09243478373021012,-0.06369057456839047,-0.10522474634967778,0.09034853974564888,-0.0053370418086293465,-0.006209913337292227,0.04785646977604603,-0.03694726402744761,0.054246979648395206,-0.1661878510932063,0.13752106939655478,0.06885975125262439,-0.11545352884341334,-0.08019047934818163,0.6264510142665625,0.09194089642187693,-0.2989171591569756,-0.21428929372275532,0.10880837693930924,-0.1342620285025071,-0.17124447568360388,0.08072419278820503,0.21946005660424991,0.14256400292446314,-0.22109612658030361,-0.13478635282584958,0.616806002262031,0.12455068082291941,0.22448240220289487,0.17652621078718084,0.018263790021427424,-0.2650486171944886,0.2668082068625057,-0.12370588986485648,0.7149923761085291,0.28404248340108873,-0.02429744757287879,0.8034557622992621
CCL2.multiplex,-0.3230718975387006,0.10913156328270035,-0.053466607493987,0.3083835341493747,0.2022337758032719,0.19824541088887745,0.48421552245713806,0.51910198526867,0.3170441455539545,0.2647650001224614,-0.16268355570792006,0.10245703969543246,0.44007273522398893,0.48234070802303974,0.3030318021112229,0.050338405560739576,1,0.2035085512874952,0.5028150041424397,0.16429334468285295,0.4533936644457983,0.30088759727284453,-0.13688528241464656,0.3886323326745765,0.28921820922877484,0.539251794469891,0.537916499677767,0.4278964012129171,-0.1529151444619818,0.32133973183824815,0.5288120101182759,0.3738884199072084,0.5139148356018173,0.4159084280680979,0.49760072216068385,0.274392217252098,0.5898178536501282,0.4170725658566989,0.4404585189114095,0.34203398534317625,0.280079924246045,-0.3300880419079827,0.40695391932393565,-0.1313815732503042,-0.09315126015150771,0.18087113096744264,0.24622497558776424,0.3338995322756043,0.10251218307674619,0.5664076887368692,0.44325902586695737,0.08059713328033308,0.245776515617802,-0.10476661601585315,0.5088477262030617,0.6137679500872674,0.3603815116322596,0.7258116474402919,0.5512254850516939,-0.20768103412929217,0.513569997645795,0.4934332361732959,0.37779315280403775,0.3079765373191962,0.19961342812873137,0.03503085674238462,-0.34258656267747,-0.35998470934915094,0.7494628120295773,-0.3163002614382468,0.36057316118226646,0.3087411226181321,0.3929232969534081,0.46192692133185803,0.12349401537694435,-0.4094672281852674,0.31002524106676393
CCL21.multiplex,-0.11397724557916747,-0.08955834674291394,0.18328727076332707,0.5278724321111344,0.6677951552566551,0.5298813811017336,0.17855201354112749,0.41110459105244784,0.4718406476962029,0.3111867989128654,-0.6026259893153619,0.6985857742718663,0.47936928976887155,0.278595811296866,0.4511216305998491,0.015515964433451414,0.2035085512874952,1,0.34062368632024353,0.6301065717716015,0.7120912693212392,0.6822943926533395,0.34789671153398743,0.7494721365378145,0.6244919950172614,0.5825061139863968,-0.37269334512037133,0.5843945354094556,0.4063259012077449,0.3133097069185016,0.4509428790110703,0.42193839003938827,0.4121790734983433,0.5300033678148548,0.4300191552152364,0.8054855338029546,0.684485227078418,0.6120773174413882,0.525839249792962,0.48169194173036095,-0.1705529196973928,0.28213780128702737,0.9107830427028248,0.37087543487350844,0.6939011779207568,0.38714889136906033,0.7601886573402797,0.030324958135939516,0.8686975313351862,0.5796889538639934,0.38576443719615994,0.8736391551236993,0.8226513500434962,0.20542490433260277,0.4418292528694267,0.16880169030582512,-0.07621216532206583,0.41802981823913293,0.6655014874220049,-0.35406172423906174,0.6041276698116343,0.08092247528635026,0.6132682138384565,0.6119855398580433,0.6368844403288751,0.0020747175351884754,-0.18791554170535021,0.18979562094102487,0.4426448915152178,0.3403294449797056,0.31278531145061145,0.6188810867238997,0.5904476027869903,0.28569676547781286,0.2180313346555121,0.32742541429306654,0.3212878162331069
CCL22.multiplex,0.19822470204341427,0.35738971721746016,0.29359886222615766,0.8473918652734876,0.7818442276954528,0.8290006122837034,0.7225023057745996,0.7583570433441983,0.5183738739734759,0.7371979134711045,-0.14167405165755478,0.5281339394931859,0.8217275001222776,0.47842654027975373,0.8054744287920803,0.024169252131740007,0.5028150041424397,0.34062368632024353,1,0.725308324957088,0.7641056982078318,0.5696432205509623,0.3018128497307736,0.552664281604749,0.3896982711752493,0.4785452154438076,0.06331528572258495,0.623072474105341,-0.06575791686273916,0.2174058868601226,0.42526678680584507,0.2543453017790762,0.5771149272196903,0.6237114762872344,0.2914007566290179,0.35106765044127924,0.703274350914222,0.2502572288296824,0.2514593709901032,0.9126332326160896,-0.27124522683445784,0.298523392937688,0.5717505976525171,0.11124694120851052,0.13588019578437477,0.7711031523977172,0.5171458213857463,0.7307185079072281,0.3359555729107434,0.5337658954911441,0.917439155565629,0.2960433394769131,0.2756788514857097,0.015067865646959368,0.928825924769557,0.22616333021233628,0.03477356585879611,0.5056506527822063,0.7647559322066417,-0.1552449362248748,0.4285023115803975,0.9058436383918805,0.7574545171697521,0.5458916175198061,0.40835830341595475,0.26095512070777177,-0.7386578064925765,0.3292435062983671,0.49695701192201797,0.2161682526191716,0.27109030619590746,0.24970997686920757,0.21731424611851238,0.4721119937620409,0.4884842642024486,0.19968590291240323,0.40244503023863437
CCL26.multiplex,0.08656191264740092,0.2696923195738088,0.30015302544696787,0.7271941877626664,0.8095325009402017,0.7815028638867157,0.41857516856348026,0.4816063318389401,0.5032892361395329,0.6151342542211755,-0.459847171322018,0.5673025469641699,0.6922417408727647,0.3909632995845538,0.6777284465376232,0.18390942413509126,0.16429334468285295,0.6301065717716015,0.725308324957088,1,0.7042878723132262,0.6282892186607698,0.40144548364721855,0.5474232109260199,0.5015550622641928,0.4993675681190612,-0.27509754905114825,0.6252811344750184,0.18358028761396722,0.3521475052931891,0.4013782823306809,0.22894415228530315,0.513539988397033,0.5302436423291456,0.27694983412781016,0.4534438456246282,0.5600281635110085,0.25296432240329775,0.16695717709470162,0.783600456868833,-0.41805586660347566,0.43015070634416425,0.7485775483853552,0.38924519892461246,0.37299502819697833,0.6074220019929937,0.5730740426026133,0.4646714228613628,0.6774927166446186,0.5441807187159271,0.7440631638467546,0.6203987256901452,0.5391797436566664,0.3397625688282673,0.7515038254685154,-0.06847279113872927,0.03723757573977789,0.20569121593711673,0.6630881242498186,0.01158669912018673,0.36950452791995625,0.5812491413705261,0.6757780436028714,0.4435364354094658,0.5427608571723085,0.3173694269871958,-0.5673875661275811,0.5499289171027828,0.3794874507115911,0.45621079932922565,0.17399801639001017,0.4507287826615248,0.16644311822773133,0.6205506814930624,0.4736047973117674,0.475190504084207,0.5906123051460804
CCL27.multiplex,0.11801747572282324,0.1992126038011738,0.3754901968136384,0.8564411144831892,0.9112420655301406,0.8620472847714651,0.5422469687711379,0.723301448475262,0.6630637716456333,0.5506237092898563,-0.19071335843999213,0.7379608560998596,0.8189751613423604,0.34080645717044006,0.663105057398563,0.05825209002439901,0.4533936644457983,0.7120912693212392,0.7641056982078318,0.7042878723132262,1,0.7290561023131091,0.3410286797461294,0.7946569627096974,0.5994361334163709,0.6933866373127949,-0.14203619733643116,0.7667940935374576,0.19029131413610725,0.2880911052174155,0.545044615935387,0.4015500718017979,0.5709017509895862,0.63479124470727,0.5235219185580132,0.7128838673843341,0.9172419120507391,0.5373655342834349,0.5230404092465218,0.8138127601342835,-0.29426151051535065,0.273489854885356,0.8340951265794802,0.28694848061214484,0.3185497486353675,0.6800823292927524,0.7435091338090094,0.4160366657716213,0.547210511521188,0.6264677910574821,0.7505830450207538,0.5976571102904338,0.5523325354004435,0.08809967755743597,0.8134434699556028,0.3649921945906483,7.769053058236076e-4,0.6773726237635448,0.8484390589140268,-0.22596782847910413,0.7101667238951522,0.6373902938782906,0.839007582152222,0.6575390858312316,0.566870034768278,0.2588673970829358,-0.6755892701496394,0.26673855229127147,0.6622655368577908,0.37177219247752924,0.3061976379731368,0.5189495786427377,0.4120380872779794,0.3607236063979977,0.26854988942595265,0.38047061696984097,0.36030250132360464
CCL3.multiplex,-0.19653817438482907,-0.16034961668660813,0.42217509179720053,0.7600522484397221,0.7832014303256509,0.7426687902460947,0.47192957343416037,0.586675344201537,0.529944752193853,0.44511407946012554,-0.21924503525515215,0.6869458722639953,0.48303019684767917,0.15963667648459154,0.5640693437647709,-0.010735596196662865,0.30088759727284453,0.6822943926533395,0.5696432205509623,0.6282892186607698,0.7290561023131091,1,0.5973691419355663,0.6536290511930661,0.3891839055078885,0.7466028723674323,-0.2158204866591272,0.5377133521079154,0.4559181114848074,0.3690634695126257,0.5117293157801136,0.3240075051029216,0.4649614142754499,0.7650727306333766,0.4596026591306608,0.5885031489201314,0.7788297931791095,0.5521186355882909,0.6031109894058291,0.6824448752958978,-0.10807051744161458,0.4024026780202424,0.7550369769199371,0.6421454257423924,0.4782395276122335,0.7604864622906166,0.6293144900352573,0.3477232114228479,0.6005804838487292,0.520875355592628,0.5648295441581012,0.5570581828759777,0.7492575814056032,0.22676252959873694,0.7126531676342754,0.26361642216005576,-0.22682314379843108,0.3673185318847913,0.737330816812456,-0.1348022649641478,0.5115745971148389,0.4130908413500082,0.8382597274439172,0.578246144138249,0.497564165908689,0.17148935665629655,-0.27513469871153257,0.21372394434308048,0.4945641849090444,0.39382342707366275,0.05333501017313256,0.451860513397786,0.3031579918574997,0.3824406916927889,0.3712156157901173,0.3737718208876192,0.2815610744320593
CCL4.multiplex,-0.04748834865501666,0.02835343795551066,0.6160451163481596,0.6125229845544458,0.5159804320590102,0.5587309197361539,0.16165962750687216,0.4222781447501361,0.5972098508204703,0.48238833895543276,-0.10687731387846566,0.7749937914480932,0.36476666090378523,-0.136295153996988,0.5178704626121627,-0.023729211485183643,-0.13688528241464656,0.34789671153398743,0.3018128497307736,0.40144548364721855,0.3410286797461294,0.5973691419355663,1,0.48972662166919173,0.4992645041352664,0.2789578963927699,-0.47848167396177077,0.5832312469276936,0.21453701961940724,0.02122933635046067,0.16789982951724977,0.3083883280389678,0.06405674064874783,0.43102514997884706,-0.022506364329730945,0.4799540327751347,0.45642548237982183,0.4728442559052337,0.43470834734747377,0.32793621846892945,-0.5212228307166052,0.6513287055011839,0.4269625987382524,0.7187839687392007,0.7096008571107397,0.5901062550033164,0.6133230807492444,0.3428798455761504,0.203421166998518,0.12306091585507903,0.3560454167772482,0.44014532127906464,0.4907738970031721,0.05896781894783218,0.38475343765199027,0.16365231306926306,-0.14377256671068075,-0.1375874767825766,0.495554859141297,0.2086764518288548,0.42674547783774636,0.30134711576470147,0.2957422508442163,0.716776651721129,0.1854942381628338,0.16423873195639166,-0.08483565085949203,0.3105156327867911,1.295189614694762e-4,0.264258107282138,-0.2549740918570657,0.1742034031264727,-0.07245781957776601,0.223905640570523,0.1792939908832276,0.3357280462939264,0.19409773603286878
CCL7.multiplex,-0.08901811651929883,0.2513483794801995,0.32429946409611426,0.7487217674231752,0.7028823878392787,0.6992329498171295,0.4411405438859184,0.6585111167897552,0.6356616564337432,0.5422952082130654,-0.22622992473762196,0.832603146647272,0.649242157822197,0.36315213175008493,0.5393883180767133,0.15922389455950575,0.3886323326745765,0.7494721365378145,0.552664281604749,0.5474232109260199,0.7946569627096974,0.6536290511930661,0.48972662166919173,1,0.7990548638624668,0.6009919563201774,-0.17487079087342486,0.7622350356632223,0.164586713801128,0.31145109873558097,0.5413105841996272,0.3819372567224656,0.48608271737283537,0.7280615752931162,0.507945340557465,0.765556287188229,0.8732801162581173,0.6221663681203029,0.5986969460335276,0.5792745233409574,-0.3379110236237099,0.4178416608301768,0.8506161673774315,0.24390551826581697,0.576027507630745,0.5715095795839433,0.7146777429505848,0.36936162306353915,0.4889576729463858,0.6164787154972858,0.5813650635388534,0.7301641567113637,0.6236186428074086,0.10513212330800344,0.6691196832564202,0.3687945765958235,-0.004063761403502312,0.504478965215825,0.7893555347603233,-0.23461992577422155,0.7903150294634342,0.503127645820304,0.6408050138891273,0.7103182965117248,0.5043523902516847,0.1511156185614086,-0.38367066108992687,0.3105546458745424,0.2959615040475844,0.31613376234591317,0.19136824992467807,0.5947027177837876,0.4069823075656967,0.3882481345563215,0.3886731711296802,0.24425555829620232,0.5875350811065327
CCL8.multiplex,0.05511518214331592,0.4846607413314704,0.2815774540654108,0.5922970781142648,0.5283381479303556,0.5228943844097688,0.2725804315645143,0.5476240144983354,0.5083836290685051,0.5156818512649395,-0.23304429368471002,0.7194582996490635,0.7449103194932993,0.31666806197374814,0.6170486604716494,0.2369321287544862,0.28921820922877484,0.6244919950172614,0.3896982711752493,0.5015550622641928,0.5994361334163709,0.3891839055078885,0.4992645041352664,0.7990548638624668,1,0.3547200196129423,-0.2619108450802476,0.67011254504756,-0.07137868380143751,0.0718064915177515,0.3183583809192988,0.26238140318059217,0.21582833834476892,0.3600437975124913,0.2500455212520316,0.7705089039194634,0.6649218888203631,0.39970693700341214,0.5506156519229326,0.4426795452271019,-0.5242788772977889,0.5207817748592491,0.7310240625788866,0.35918189577450516,0.6677756919602094,0.4215056425150788,0.6928079681214977,0.4142553562702062,0.393178351862909,0.5306445644243475,0.5369158144954431,0.6619323616428341,0.49194406570724686,-0.02849135683443569,0.47399077274841195,0.14561820970085534,0.20458310713500366,0.20986384690633877,0.6729720103927308,-0.005979930234402242,0.702929541465266,0.40138293340999037,0.33043784408864046,0.6293559812272885,0.5338470324731907,0.07908740349124296,-0.4045566992157665,0.13266597759985085,0.16404872637519485,0.038108014433931615,-0.10283742880799178,0.4327303477620022,0.1257607962828639,0.3791991712439759,0.17465683365609158,0.0446421572753853,0.48053656935142086
CX3CL1.multiplex,-0.2366297621070379,0.09796343027001439,0.42623442048219573,0.6153291760478211,0.6146577444684865,0.5747387239311486,0.49517951369341795,0.5680374477203147,0.5500927813793401,0.3940869308476365,-0.23289062207645417,0.5461013571352561,0.41850841431729957,0.5363050404851439,0.33306587968924817,0.1059712005830351,0.539251794469891,0.5825061139863968,0.4785452154438076,0.4993675681190612,0.6933866373127949,0.7466028723674323,0.2789578963927699,0.6009919563201774,0.3547200196129423,1,0.17908614381859309,0.6126006955825247,0.21020373924636768,0.541617982269178,0.8466067148733427,0.37736414829852877,0.6639751109252556,0.6631953741763561,0.8062666439156495,0.671914533714255,0.8019888809947923,0.6554932927375309,0.7898850047220131,0.5919332047502732,0.034375170230413615,-0.033548951012258514,0.7366409424426775,0.27841085803957466,0.29982044273463526,0.49376445679235853,0.5904734389156391,0.3368733598890078,0.5736081540518235,0.8456629100927433,0.5801276744797994,0.5611034456637854,0.8009013668919664,0.44752588796929965,0.6774769231064627,0.538055600871189,-0.003066046972196064,0.5160743260085259,0.7017866455740936,-0.19186775014761426,0.7859267693134123,0.3792599789263008,0.7483263398528245,0.4289508731972302,0.6495281120440565,0.21046947988400624,-0.25268627771448904,-0.1946082776119591,0.6758779219525437,0.07912624831560616,0.09053601657215088,0.41684378289312113,0.24747704263230727,0.3030578442117639,0.16974953501647905,-0.019785924076142734,0.24427785004375552
CXCL1.multiplex,-0.28830221208809287,0.019864526801761467,-0.3650129943259624,-0.09040093499539326,-0.29026543308274977,-0.12505736766910838,0.4502986912760877,0.11962487056502348,-0.07055089027810572,0.1830465113596246,0.05536186693998687,-0.3371858765147878,-0.1498960081827938,0.3928032106552587,-0.13417808867114991,0.028949998619227712,0.537916499677767,-0.37269334512037133,0.06331528572258495,-0.27509754905114825,-0.14203619733643116,-0.2158204866591272,-0.47848167396177077,-0.17487079087342486,-0.2619108450802476,0.17908614381859309,1,-0.1484844139039003,-0.3393038050536065,0.18792897464577063,0.22020553101288248,0.12715481498835832,0.1196115842195586,0.08552926740636513,0.34405830110221985,-0.24555602158833176,-0.007098635803513399,-0.1721748126796812,0.036525429756695885,-0.0355488470128903,0.434041597442445,-0.5090895710196552,-0.28714256065774085,-0.3438327276758667,-0.5104107615698573,-0.22683319684822656,-0.3471516462164816,0.22399663496319278,-0.2693990176266556,0.3314011198843287,0.05160578599813019,-0.40872647428438014,-0.1717627281971183,-0.08916827362074006,0.0658503029292771,0.3492575794585432,0.20530832264427912,0.37128567600522977,-0.10798810152129344,-0.03429207611477896,0.04380229772171696,0.129067683784089,-0.01497754528817466,-0.34594822510461704,0.014876263878554678,-0.20694733599975615,-0.09474117256589397,-0.6318373920679944,0.3067957694752776,-0.6502773904548954,-0.008496609615978793,-0.20807641572906857,0.005414924910275388,0.06458524188776227,-0.021332896286083734,-0.6976039791829847,0.0968891304151347
CXCL13.multiplex,0.012018590344644224,0.3080268494772858,0.5585639038007427,0.7171692797637613,0.6905122307937989,0.7102228982631799,0.34298821503559934,0.6369172673352962,0.8569704585530263,0.5906730348346937,-0.31400213405831484,0.7831784846753286,0.6989716174555275,0.28617530314416084,0.545081320296773,0.05426021287557703,0.4278964012129171,0.5843945354094556,0.623072474105341,0.6252811344750184,0.7667940935374576,0.5377133521079154,0.5832312469276936,0.7622350356632223,0.67011254504756,0.6126006955825247,-0.1484844139039003,1,0.10686751308643713,0.3159653191852856,0.5703003535341797,0.5244908894398557,0.5219079796663095,0.5610702459009416,0.37436475048231527,0.7204018430511154,0.7891010851255232,0.716857768190304,0.52436949262621,0.5492063612483308,-0.397785585065649,0.20653839227479776,0.7509627520347525,0.2737067618233198,0.517308736226734,0.47979948174350323,0.8244441177614472,0.4040775782632707,0.41394615576192184,0.5790570395516645,0.6441546318324709,0.6431165973907826,0.5975488427954668,0.1064592429189132,0.6639083533595455,0.5962912684945658,0.2548355295776708,0.4852268130415596,0.8313905558210596,-0.05119030292234662,0.8190576710432498,0.5808197771451512,0.5058543075019409,0.848410158023248,0.42741738977834076,0.28070894462953044,-0.4699525062654729,0.16930408001249847,0.42973872174886224,0.16506676720784175,0.18785236915516076,0.35913348141527623,0.20150563032978494,0.34319543922808593,0.03174509120760022,0.17396079849430968,0.3760090588070207
