variable,BDI.delta,BDI.ave,LSI.ave,BAL_EOS.pct_01,BAL_EOS.pct_02,BAL_EOS.pct_03,BAL_EOS.pct_04,BAL_EOS.pct_05,BAL_EOS.pct_06,BAL_EOS.pct_07,BAL_EOS.pct_08,BAL_PMN.pct_01,CCL1.multiplex,CCL11.multiplex,CCL13.multiplex,CCL15.multiplex,CCL2.multiplex,CCL21.multiplex,CCL22.multiplex,CCL26.multiplex,CCL27.multiplex,CCL3.multiplex,CCL4.multiplex,CCL7.multiplex,CCL8.multiplex,CX3CL1.multiplex,CXCL1.multiplex,CXCL13.multiplex,CXCL5.multiplex,EGF.multiplex,FGF2.multiplex,FLT3L.multiplex,GCSF.multiplex,GMCSF.multiplex,IFNA2.multiplex,IFNG.multiplex,IL10.multiplex,IL12B.multiplex,IL12p70.multiplex,IL13.multiplex,IL15.multiplex,IL16.multiplex,IL17A.multiplex,IL1A.multiplex,IL1B.multiplex,IL1RA.multiplex,IL2.multiplex,IL20.multiplex,IL23.multiplex,IL4.multiplex,IL5.multiplex,IL6.multiplex,IL7.multiplex,IL8.multiplex,IL9.multiplex,IP10.multiplex,KITLG.multiplex,PDGFAA.multiplex,PDGFAB.multiplex,RANTES.multiplex,sCD40L.multiplex,TARC.multiplex,TGFA.multiplex,TNFA.multiplex,TNFB.multiplex,TNFSF10.multiplex,VEGF.multiplex,R_vA_insula,L_vA_insula,R_dA_insula,L_dA_insula,R_HO_amyg,L_HO_amyg,pACC,dACC
BAL_EOS.pct_08,0.43972257453929187,0.12830368484049526,0.01800469915051295,0.4785260736905408,0.2236229768330149,0.7002510582776333,0.22898191021957603,0.4083364083288612,0.08805916818569437,0.7298188575892708,NA,0.16436469558293387,0.6513750902191147,0.3884527226028971,0.3960680863382975,0.39063530015952663,0.5327274286167347,0.010457766550691971,0.5875484339652668,0.06328348066753087,0.4634317063103883,0.39784680037257436,0.683072641729479,0.3825970279960469,0.36803425744299867,0.368359211185596,0.8328584180153786,0.21967592867523145,0.6548357123377315,0.49299372921539275,0.4967679515710284,0.11678813459893034,0.42755571984037255,0.3220166548785457,0.5646225871831325,0.17404433043052392,0.5492295105003628,0.20892070270129115,0.759101654084565,0.5285594362916366,0.7985215488699695,0.8330240736454311,0.04448118530817835,0.4004184191342526,0.05764853826672667,0.8886757852577614,0.07074178987866708,0.4788411840358724,0.004434989673209655,0.12945518210798435,0.41459069806002313,0.024959661894405905,0.03113866630433315,0.5454933282690644,0.48046899048014713,0.6473221872913606,0.8534073121229615,0.5933175002310682,0.3430799321784028,0.4704031742778392,0.3386160586024143,0.6667277279068227,0.5638684297420749,0.25059136643484314,0.1212842518758761,0.23027013425650011,0.8623902330639568,0.9085099310393336,0.1873697458998893,0.599924170148683,0.11605600161568863,0.029457495344747064,0.08593853766713155,0.28612402505318024,0.1746741722326699
BAL_PMN.pct_01,0.28783168561592154,0.7484009138158405,0.057081420719429676,1.4548032769567953e-6,3.297405057334224e-4,4.935815718365433e-5,0.12579657421999868,1.79656809287998e-4,3.4558702601827918e-6,0.014908841448309396,0.16436469558293387,NA,0.004919410707162619,0.4785290945037639,0.0037013463090895815,0.6849580191762041,0.6955781579955032,0.0018112234370799563,0.029316458640942678,0.017546995951134736,7.19867845350386e-4,0.0023166920629922316,2.582719297916647e-4,3.3621834536923245e-5,0.0011314578178396317,0.023335609960680292,0.18566354683941277,2.0071130836685214e-4,0.4194796607405715,0.7167421523548745,0.09776885952529035,0.11142113214095839,0.20763384485746128,0.011223784602078624,0.3278680430649632,6.593862988868437e-5,2.592773448655272e-4,0.007085753879257917,0.01033417185993235,0.014687726487930597,0.014971582233811231,0.009818380155574902,4.5157267373929777e-4,0.030134768044185467,7.563867005668801e-4,0.0041484605864465784,1.134362399768385e-5,0.10950033366151812,0.02572664169436889,0.04615827686169971,0.009200332784207621,3.9036860430807785e-4,0.0017880705784905082,0.9319778743739406,0.007501340264792322,0.18024050188402674,0.8654054655247001,0.33039971376469146,1.2144153073090358e-4,0.9363905169060165,5.758609865118558e-4,0.10040500964254662,0.01852663133357657,2.275028357923148e-5,0.0183009899320965,0.6391838621615014,0.1255886037201095,0.3850235278591043,0.5833695727256281,0.2910434458010531,0.8016866375085943,0.3014701452891191,0.8006111188129479,0.8383294911328101,0.6562955033037503
CCL1.multiplex,0.23075561850422233,0.039282002713358466,0.19791237440945952,8.22444938628486e-5,1.650322249830971e-4,2.7463468810151603e-4,0.030509883147082473,6.115939264348391e-4,0.023124165252401685,0.005198068702325198,0.6513750902191147,0.004919410707162619,NA,0.1498497699303809,1.1171804285226017e-5,0.859387973983839,0.06761026972781048,0.04412014669556141,2.8835497950074895e-5,0.0014549304951905206,3.2295800420412135e-5,0.04229996167720351,0.13666824349352824,0.00355023638921681,3.8993670010256665e-4,0.08390136875438192,0.5527333946334956,0.0012484993753223428,0.672445050560031,0.8914515583709688,0.20657063153976973,0.3371259585098485,0.04882339921697376,0.0569996342554937,0.28788204108614757,0.007256026167443919,3.394497448039324e-4,0.19683099804003956,0.09211141981906379,6.21717971245328e-5,0.04994107407984294,0.06645890064594484,0.0016125778105364752,0.3073173714572268,0.1807940812471731,0.0032430041499962314,0.002620592758033391,0.0012604187150537793,0.12020096353475052,0.02110053849858673,7.639758820454645e-6,0.053273147170436186,0.18153937913420104,0.5668216708261551,1.7380731597382848e-4,0.417885072493261,0.2842194993232079,0.08540262540350385,2.223839445059106e-5,0.8889915437892073,0.012337661854970428,2.530699830249894e-4,0.011375318979396365,0.0041923029934174405,0.023216871342903955,0.499877163469018,1.1228947943742185e-4,0.3247052819407845,0.0791731728258509,0.4128701172217695,0.51295297095418535,0.16411708087096155,0.47633084059233743,0.1769502452797247,0.3304852042533981
CCL11.multiplex,0.66969473817641,0.02778369901549471,0.7482813084811473,0.1677118526625232,0.34795605122809947,0.22588519717883537,0.02082932782760505,0.06711536617980851,0.5698870058576493,0.04075205012029759,0.3884527226028971,0.4785290945037639,0.1498497699303809,NA,0.12396922044196446,0.04526990584616364,0.04263831642227611,0.2629389686770147,0.044598383183429124,0.10865871835929664,0.16636875447184973,0.5269056622920094,0.5897037343364437,0.138544400181426,0.2004349508813188,0.021767195367798475,0.106859246620429,0.24962744278851323,0.13402846148788838,0.01905155168454664,0.0017666522838131193,0.5715744774601652,0.1258153914595601,0.3265859086948202,0.036273037677154285,0.14130389199002957,0.09066720178872112,0.5896487393413274,0.1329948512311363,0.034685365382740585,0.88519551539822094,0.4857237286818874,0.0904551732412382,0.2452099376367367,0.6138982017383754,0.33277752220054735,0.2850478778006198,0.07655892616654025,0.1705345276903274,5.641592179821409e-4,0.015462696643556706,0.2733533369122274,0.16412549091208395,0.037936799642242613,0.02805994389113753,0.8303864048118201,0.9535632776192515,0.11883122905320898,0.15906855835537015,0.10770509246572102,0.047174590633882074,0.06964436324282763,0.05720919785489542,0.7579095527918029,0.04813205487380534,0.25013288727190686,0.41520531210412837,0.5877682806586937,0.16821890575949494,0.2622875482263691,0.9712516043115911,0.7303642603840697,0.9409037960955833,0.08793234737681344,0.17564140885031332
CCL13.multiplex,0.28232079940077615,0.20357591046004986,0.16405468696826064,1.0419659307348006e-4,0.0018571821890669415,3.495190288678174e-4,0.006476123182635796,0.0010248264257299855,0.057131918745510823,3.1780230412614685e-5,0.3960680863382975,0.0037013463090895815,1.1171804285226017e-5,0.12396922044196446,NA,0.9406546465620214,0.2215739151021443,0.060235938598938166,5.4866281134602346e-5,0.0019974803516600304,0.002703247113211571,0.014755968111410667,0.02770730590316628,0.020879756987000064,0.0063730871722222915,0.176831923268856,0.5955494506417058,0.019316036017335003,0.40081486830751745,0.9368687843528909,0.5350988517541533,0.33438524351132415,0.32557558720284474,0.08595681831147184,0.5882975247042919,0.019112576987992735,0.004070013486081159,0.38834056064618205,0.1267866261127666,5.00938222125491e-5,0.017853421411570425,0.03789230259886933,0.01550036225664142,0.12083688406866955,0.04362683737810702,9.849455558201825e-4,0.0035313773874747767,7.099860698991378e-4,0.10839603116089247,0.06030353825713375,3.477641335503101e-5,0.11370497993208062,0.12419888010668578,0.6577835227134465,4.2239367025764807e-4,0.9906156025235551,0.9088448287384878,0.22214640119791085,5.672448656541818e-4,0.5338141389835698,0.07757139478361275,0.0013639059686707533,0.009771169419280135,0.004301760959793732,0.04197312583498958,0.8647368013364525,0.0019408914308916003,0.4278817844769953,0.17669351319642246,0.7323636854708679,0.7892380423618746,0.3775372424340018,0.5748398666407564,0.2248156935420651,0.07097972922412232
CCL15.multiplex,0.9266003030285448,0.12685276052638628,0.8828913199938206,0.9012294916614079,0.8109736440766797,0.541140706276682,0.9681684480074089,0.8774287411011428,0.5626654556383779,0.7366141013010603,0.39063530015952663,0.6849580191762041,0.859387973983839,0.04526990584616364,0.9406546465620214,NA,0.8427631313823121,0.9512748200693997,0.924161440229111,0.46507699239591793,0.8184070888678474,0.9662768617332358,0.9255385455905687,0.5279887606376055,0.3438291217834579,0.675579811013733,0.9092141209695062,0.8306745747333517,0.3546659375376062,0.010093179064279978,0.12554223143063714,0.7524225106380265,0.45200212483249746,0.7398632382521537,0.49970012549334264,0.8756034852624923,0.7858723103896992,0.5907189294146269,0.9755194529299505,0.715263760462292,0.8017589068206514,0.6777481726789432,0.7214451219631701,0.9832316496242453,0.9804896499573079,0.8504309270017703,0.8842772488002029,0.8307153055291132,0.509854430127298,0.5863296525852009,0.7860099799257867,0.6482509846830193,0.7517715089777453,0.005406957075734908,0.716725600114787,0.22822487509512013,0.3931787419940078,0.6673604186241446,0.5953172194276748,0.49687416108503024,0.7501690636641651,0.3815826894824097,0.572535881022326,0.3779534965531517,0.5938674484322537,0.006399756706156889,0.6224277993340255,0.4212030885309699,0.5291238191659873,0.9484897739111584,0.3397297538429802,0.3364124069602892,0.6604877428999294,0.0027352635915147694,0.3048983407466854
CCL2.multiplex,0.2401815906922209,0.6986403237558783,0.8440955391293552,0.2284833712517904,0.43632516160640566,0.44561539408371686,0.04888291723871996,0.032736429624189434,0.21499980098363358,0.30443018534275845,0.5327274286167347,0.6955781579955032,0.06761026972781048,0.04263831642227611,0.2215739151021443,0.8427631313823121,NA,0.41796477966476187,0.03343443504655408,0.5147584536545211,0.058797216918617945,0.22502401284546325,0.5880785178892209,0.11096936881044717,0.24440520039508495,0.02091844033101853,0.021299764727698678,0.0764905560009721,0.544668491937847,0.19350982146227746,0.024047331302857966,0.12639996800946984,0.02913200420808515,0.0860433800865934,0.035617299192566065,0.2705084428697966,0.009983695242266721,0.08507942942260938,0.06734202292040248,0.16474894846879828,0.26029835867602635,0.18097234551374242,0.09372573607801216,0.6033076043200682,0.7131447629316234,0.47261046365534587,0.3246620804798819,0.17568431023743125,0.685648051854066,0.014259424118020725,0.0654183653563245,0.7505504648756072,0.32557234329201545,0.6790801829753055,0.03103929309446296,0.006741376977660751,0.1418055613975313,6.500500655659547e-4,0.017733428226005987,0.4082749729879356,0.029258846000747685,0.03743941092662961,0.1221746512694093,0.21374865850398717,0.4271196204460226,0.8902443776719002,0.16402329458952414,0.18751245410151807,0.001297052200180726,0.2507437307649669,0.18673945056642816,0.2628651072326087,0.14739241539205894,0.08301564855570742,0.6610371247822213
CCL21.multiplex,0.685875717160874,0.750936363223865,0.49684039215477704,0.029411442199063886,0.0033954603011352447,0.028687804900066727,0.4929304086381503,0.10114112198225467,0.05584986995809649,0.22406140361905602,0.010457766550691971,0.0018112234370799563,0.04412014669556141,0.2629389686770147,0.060235938598938166,0.9512748200693997,0.41796477966476187,NA,0.1666108534800892,0.005065109004982915,9.155513578149588e-4,0.0018112853783907035,0.15716051834780131,3.4289818661026317e-4,0.005597730381284638,0.011190379680049212,0.12771341916500933,0.010868107114352377,0.0942825368197715,0.2055128507460331,0.0603502358517094,0.08113546691736295,0.0891850086787036,0.023672842115828985,0.07488385903434236,5.484328597393784e-5,0.0017271813224577492,0.006937782755760846,0.025001984396456844,0.04295856754691907,0.4986399317849286,0.2566643813642109,1.520949619582268e-7,0.1297297138076814,0.0014015747891304997,0.1124579744303924,2.5081276212413073e-4,0.9049203731586031,2.918581404998122e-6,0.011685313026525534,0.11386000865445323,2.182409031270538e-6,2.7747335282324315e-5,0.41349932435149417,0.06639529683159218,0.5031248231224685,0.7637462329099052,0.08429270782614218,0.002575290583730183,0.1494424075409273,0.007924342752602787,0.7495739788153297,0.006798958242505204,0.006948575840574067,0.004477850399054573,0.9934811165780459,0.45523674450382146,0.4980863309083938,0.09847446792671377,0.21452897147644467,0.25633667055262976,0.01389984305964509,0.020482249765050753,0.3019673049440972,0.43501652964654003
CCL22.multiplex,0.4788245893771428,0.19094602707187347,0.2697314953197174,1.758076241342721e-5,2.0928282639709472e-4,3.900865284567345e-5,0.0010528586811928697,4.1837428196367377e-4,0.03302487936651044,7.339404742552347e-4,0.5875484339652668,0.029316458640942678,2.8835497950074895e-5,0.044598383183429124,5.4866281134602346e-5,0.924161440229111,0.03343443504655408,0.1666108534800892,NA,6.584971932559469e-4,2.2283744281459406e-4,0.013594362947608296,0.22353102971012317,0.01737806266211095,0.1099084197873812,0.04453796589521275,0.8029052113733508,0.005739353952417758,0.7954512552494393,0.3861665309260478,0.0785158681272935,0.3084393158922887,0.012152679760892848,0.005675245866024969,0.2407024651515104,0.1531574511724929,0.001129742584715654,0.31654490638320953,0.3141483979611208,1.2938956039931782e-7,0.27626255910971076,0.22886801489381403,0.013174639057827786,0.6603244535571162,0.5908476488149037,1.7939256873256149e-4,0.027964161708511348,5.723402313932979e-4,0.17287540241569976,0.022520000390053863,8.356981595625257e-8,0.23294543541139934,0.2681774188302244,0.9526804834686786,2.6443324863123507e-8,0.3668357478509321,0.8910459402417505,0.03229147972020652,2.1845865245095908e-4,0.5384813351219071,0.07602938553607119,2.3035576113272782e-7,2.7204663291957587e-4,0.019101179721460415,0.0924892230114922,0.29559870685179446,4.631206543681543e-4,0.23079925395701895,0.0594834522982004,0.4390481437486671,0.32841630272258726,0.36942044449934386,0.4365660437163035,0.07558747802254873,0.06466392601206405
CCL26.multiplex,0.7590380641314765,0.3310148002468023,0.25868168982289697,9.405734965883816e-4,8.245355954095146e-5,2.1152436184701529e-4,0.09448823042650822,0.050294434706570135,0.03944998988394488,0.008584116316650237,0.06328348066753087,0.017546995951134736,0.0014549304951905206,0.10865871835929664,0.0019974803516600304,0.46507699239591793,0.5147584536545211,0.005065109004982915,6.584971932559469e-4,NA,0.001103181677285292,0.005232788378019215,0.09869127481305107,0.018700211374071296,0.03395217348556967,0.034865714119646896,0.2692290303020042,0.005520235367696635,0.4658901653184535,0.1518103380824658,0.09875299874583443,0.360813583453762,0.02926990453097522,0.023597870334186588,0.26588701785198054,0.05876573379178396,0.015646391879095223,0.311163457407174,0.5078693144460968,1.1948077607737417e-4,0.08427137435032517,0.07478511360943285,3.5172563847751803e-4,0.11035848409574145,0.12738095374438974,0.007502631889072298,0.012916371992003572,0.052033519738885925,0.002007506567419881,0.019557065328024148,3.9924253365164475e-4,0.006014008727533771,0.020938878278472295,0.16775470770515266,3.2353999906709063e-4,0.7871862764224895,0.8833738123804,0.4128807943913002,0.002704169507226517,0.9636049520723613,0.1312648946621735,0.011409096184135104,0.002081694002703749,0.06523006246957297,0.019941866531397512,0.19938500254676916,0.014055339480224749,0.03368302470012208,0.16298923857990832,0.08740478313020206,0.5351335687363077,0.09176621875150914,0.5532701454334961,0.01357198038500429,0.07454021141431699
CCL27.multiplex,0.6752926067887002,0.47659078899930485,0.151800288895807,1.1426599060060383e-5,3.658990550547969e-7,8.621264426356134e-6,0.024530822649032835,0.001032988930129708,0.003716755835363905,0.021991453479373035,0.4634317063103883,7.19867845350386e-4,3.2295800420412135e-5,0.16636875447184973,0.002703247113211571,0.8184070888678474,0.058797216918617945,9.155513578149588e-4,2.2283744281459406e-4,0.001103181677285292,NA,5.97744941494005e-4,0.16607471915500271,8.155003343124356e-5,0.008557709322582596,0.001417942198422395,0.5739730291994429,2.0520065171480972e-4,0.4494515457559114,0.24633140274010623,0.019325813309361894,0.09859526660392515,0.013342443066244325,0.004652950814419743,0.025766461294855603,8.98082533869804e-4,8.512638438595843e-8,0.02145868640023485,0.02592757046539229,3.97467991679612e-5,0.2359034301085503,0.27215072625767056,1.6908085523237304e-5,0.24829390076006574,0.1976262508765676,0.0018996120112118042,4.054287502111009e-4,0.08593680615015042,0.018755495440155645,0.0054053464495806836,3.321961607061219e-4,0.008808280018829606,0.017459496512120642,0.7281267404541247,4.0331709263874416e-5,0.13640757814163385,0.9975588971669631,0.0020126303920773303,8.60280026171445e-6,0.36726124263896365,9.591502122168194e-4,0.004436351577223663,1.3513731151437725e-5,0.003020709623812845,0.014162837242674753,0.29961900007746767,0.0020899979722717177,0.336543377030629,0.007145797637478912,0.17242149727444156,0.2670221541186246,0.04745282167165987,0.12698112758533298,0.18654215482594538,0.33314693355280345
CCL3.multiplex,0.4826496705614809,0.568088168884999,0.10332735239338087,3.989981824932265e-4,2.0056651332645004e-4,6.378869086209882e-4,0.055797305115025786,0.013303622952538063,0.028665203463371647,0.07338712925775326,0.39784680037257436,0.0023166920629922316,0.04229996167720351,0.5269056622920094,0.014755968111410667,0.9662768617332358,0.22502401284546325,0.0018112853783907035,0.013594362947608296,0.005232788378019215,5.97744941494005e-4,NA,0.008849388993667162,0.0032615310591714852,0.11041947126388907,3.718891814978864e-4,0.38972496290073044,0.021358253189976306,0.05722900238175699,0.13176149433694428,0.029943164933536437,0.18962721753898482,0.051867711668155625,2.1635171773937145e-4,0.05499669510696181,0.01019259123148819,1.3995447294279373e-4,0.017512162211986926,0.008058280110164961,0.0018054022386873037,0.6694946027068236,0.09781511206634752,2.9206398880221585e-4,0.004061373487837194,0.04469371743877382,2.4858677390948714e-4,0.005137644944808617,0.1573815925787989,0.008399587040067491,0.02666170310738014,0.014593057857750669,0.016327531528490535,3.449981630061494e-4,0.3655333645291552,9.031382305986213e-4,0.29052140037969965,0.3654017624725774,0.13373904242667756,4.800489300134103e-4,0.593823473744993,0.03000124541052651,0.08840935195904143,1.398929202278687e-5,0.011945480554219401,0.035632980024140615,0.49624962118577676,0.2691617480240731,0.4443659688931372,0.06091473721441343,0.1463847579635682,0.850266708907542,0.09085350840838169,0.2720419084777239,0.15947113716112082,0.17311550085377947
CCL4.multiplex,0.8665368519634751,0.9201023575651777,0.01105354211042231,0.008951198059706122,0.033986797070127306,0.01973327075249731,0.5353443266537532,0.09130962994333225,0.011363713257402708,0.04986821833027344,0.683072641729479,2.582719297916647e-4,0.13666824349352824,0.5897037343364437,0.02770730590316628,0.9255385455905687,0.5880785178892209,0.15716051834780131,0.22353102971012317,0.09869127481305107,0.16607471915500271,0.008849388993667162,NA,0.039119349896079125,0.034909217560723516,0.26229319519324257,0.04457030698886899,0.01106573863708582,0.3926188365932006,0.9333656072681971,0.5054419619188222,0.21310520902031183,0.8006408385293529,0.07413117133335012,0.9293664868008877,0.04382548637517525,0.05691764101866337,0.04751140115497421,0.07142292931835126,0.18400435901371193,0.02654280304485157,0.0034104157329792884,0.07720531483058934,7.765701736235364e-4,9.722935224769635e-4,0.009938333290952395,0.006792616913693816,0.16363903447794836,0.4181690100855464,0.6266290384054476,0.14701549265123126,0.06755973805689841,0.03863895981260779,0.8162117272444882,0.11489165817483582,0.5164227881690662,0.5692509383374285,0.586147110801436,0.03650306914174073,0.40598129595396815,0.07737220615207208,0.22428173468879775,0.23344359444180052,8.162659066117683e-4,0.46117150525264505,0.5149001486195455,0.7378576836085695,0.259988257970466,0.9996344881682524,0.34122607650590675,0.35907536684181296,0.5346442194866028,0.7974731048177734,0.42242878516969196,0.5225793927371198
CCL7.multiplex,0.752395270211877,0.36618334849441236,0.2204128231448108,5.440079131870945e-4,0.001649240234772531,0.0017860225857952994,0.07630342361865372,0.004048796639210428,0.0060980245299675495,0.024515576717554444,0.3825970279960469,3.3621834536923245e-5,0.00355023638921681,0.138544400181426,0.020879756987000064,0.5279887606376055,0.11096936881044717,3.4289818661026317e-4,0.01737806266211095,0.018700211374071296,8.155003343124356e-5,0.0032615310591714852,0.039119349896079125,NA,6.961144834116695e-5,0.008343309928681597,0.48766448969970133,2.3584991164860014e-4,0.5139976085558886,0.20835903235511077,0.02034103261918263,0.11780029869967379,0.04082652926927377,6.133894168420806e-4,0.031388855644737035,2.1316879220112384e-4,2.2298855855140687e-6,0.005831266192582341,0.008661115443057144,0.011759575079291373,0.17023217352647668,0.08444692485108174,7.717986217237183e-6,0.32938613990530063,0.012354551614314868,0.01322211278816976,8.595694605864068e-4,0.13142565155021524,0.03947497137871103,0.006435870562522483,0.011388783475958508,5.807092971259475e-4,0.005684523135262909,0.6780174002568686,0.0023915730032546545,0.13206489180339398,0.9872317885688702,0.03276003045226572,9.8211248472868107e-05,0.3486973070207373,9.499845345350977e-5,0.03330691144987785,0.004164349753433161,9.556548993709946e-4,0.032810959352342683,0.5494691399750657,0.11600388791921956,0.2599252257128475,0.2841508957980503,0.2510069586067001,0.4944653933480645,0.01936971952295008,0.13217994599282323,0.15270095606489287,0.1522131318784954
CCL8.multiplex,0.8453236510679787,0.06710565427615789,0.29073326903327557,0.012238308647680718,0.02924245121861757,0.03126510241248326,0.2898352406541602,0.022876107146454938,0.037182301087167025,0.034108282624520925,0.36803425744299867,0.0011314578178396317,3.8993670010256665e-4,0.2004349508813188,0.0063730871722222915,0.3438291217834579,0.24440520039508495,0.005597730381284638,0.1099084197873812,0.03395217348556967,0.008557709322582596,0.11041947126388907,0.034909217560723516,6.961144834116695e-5,NA,0.14863399088146823,0.293769217565776,0.002343093322456191,0.7783637092551929,0.777066992062009,0.19791070237412134,0.29287097867997924,0.38970729557796036,0.14220667283044586,0.3169680700929087,1.827795251387876e-4,0.0026057713159548523,0.10029707375779595,0.01788577007544112,0.06581301466066747,0.025514767608573852,0.02669379559064211,5.677705928521792e-4,0.14323393576486376,0.002458511327394941,0.0814807002425999,0.001436538602315185,0.0874258256807896,0.1064949810495599,0.02347318591174341,0.02158909291995137,0.0027677416396820753,0.03810755756464079,0.910646913973908,0.04690165964216986,0.5642501224075009,0.4154577180491281,0.4032543662617172,0.0022079748435439583,0.9812120896182464,0.0011388991873708676,0.09874872586737515,0.18048264124958502,0.005133824474852222,0.022495633778710555,0.7550864905707759,0.09586396494478366,0.6374047777399086,0.5590728602193034,0.8927422008630495,0.7153325571575642,0.1071620761222376,0.6551678343589713,0.1633353873515806,0.5335645907333495
CX3CL1.multiplex,0.3958187556167012,0.7283417126251395,0.09970694173619554,0.008557204997105217,0.008650188992206598,0.015808375414395837,0.043274622082793535,0.01736878375782247,0.02214606086315296,0.11753001571623267,0.368359211185596,0.023335609960680292,0.08390136875438192,0.021767195367798475,0.176831923268856,0.675579811013733,0.02091844033101853,0.011190379680049212,0.04453796589521275,0.034865714119646896,0.001417942198422395,3.718891814978864e-4,0.26229319519324257,0.008343309928681597,0.14863399088146823,NA,0.4770644447823167,0.006876492120321487,0.4024756091041173,0.020255905816367825,9.413530542179416e-6,0.12263394095968971,0.002656199924685465,0.002698331685486721,5.324627065106391e-5,0.002257174202240142,6.250158986098597e-5,0.0031448202829729155,9.642715759250464e-5,0.0096548041310891,0.8922872978206677,0.8948624637908789,4.890526002669926e-4,0.263269211916924,0.22675393120930076,0.03729203156893912,0.009880819285265297,0.17163138298698666,0.01281329140096088,9.856068452940292e-6,0.011607107253851279,0.015405415481386076,6.506124741445518e-5,0.06256643162346309,0.0020081797910496135,0.021259788493916076,0.990366416260342,0.02834734887964907,0.0011696918489936259,0.4456336796621825,1.1045620637184506e-4,0.12061343943081138,3.5423854401317456e-4,0.07568929639136579,0.0035308014942629917,0.40186731475648685,0.3117136590838303,0.487044545508045,0.0056766305162376796,0.7792416070581125,0.7482981306716483,0.12217069029480809,0.37385726321819535,0.2722082540976454,0.5453001440868697
CXCL1.multiplex,0.29738456533899993,0.9439814072223194,0.1644861901072967,0.7300573465779177,0.258398930285908,0.6324832308720807,0.06970574410539943,0.6474516345391461,0.7878783960286206,0.48192483911513384,0.8328584180153786,0.18566354683941277,0.5527333946334956,0.106859246620429,0.5955494506417058,0.9092141209695062,0.021299764727698678,0.12771341916500933,0.8029052113733508,0.2692290303020042,0.5739730291994429,0.38972496290073044,0.04457030698886899,0.48766448969970133,0.293769217565776,0.4770644447823167,NA,0.5565221702438801,0.16836626773866104,0.4552039282444287,0.3799266631023719,0.6151106171594067,0.6363982843030256,0.7357865950412263,0.16210119121821354,0.32602044031582667,0.9776980708270575,0.4945034588361672,0.8855902190955796,0.888630941599257,0.07190768289961791,0.030946121931544557,0.24795986770081813,0.16239479222703146,0.030440944703912454,0.3653799384518268,0.15811138578350237,0.3715668817791564,0.27967303314262226,0.17913869920815517,0.8388527746836769,0.09216702496613083,0.49555286623735206,0.7249494645178507,0.7951696553637053,0.1554338599084839,0.41377025036103143,0.1292727689403299,0.6697331324482998,0.8925462402010893,0.8629832715893473,0.6097576564245113,0.9529638301219574,0.15965550408661944,0.9532815693926846,0.4099700353253972,0.7084497059866031,0.01150974548385042,0.26604102213203995,0.008673437557263686,0.9760251286089761,0.45677518258706895,0.9847195131075279,0.8191218001088354,0.939847228004469
CXCL13.multiplex,0.9660916521217942,0.2640285200543855,0.02451716216456834,0.0011936981737559194,0.002150897893045123,0.0014000933183422326,0.17773145777335708,0.005967222038255837,1.1132282674575222e-5,0.012538863268669376,0.21967592867523145,2.0071130836685214e-4,0.0012484993753223428,0.24962744278851323,0.019316036017335003,0.8306745747333517,0.0764905560009721,0.010868107114352377,0.005739353952417758,0.005520235367696635,2.0520065171480972e-4,0.021358253189976306,0.01106573863708582,2.3584991164860014e-4,0.002343093322456191,0.006876492120321487,0.5565221702438801,NA,0.6729793371115371,0.20149060732638513,0.013462356780676199,0.025444617011944892,0.02630956651613925,0.015412811418498595,0.12587910940040592,7.457608463141696e-4,9.907854483093281e-5,8.146296022850663e-4,0.025484766371949963,0.01824177687560069,0.1020934778413185,0.4109164538131611,3.2860327000716616e-4,0.2717553985217407,0.027906254472788605,0.04390322076664965,2.5735396659509746e-5,0.0962955098199747,0.08768619025088942,0.011798696712256973,0.003910922065069489,0.003988071494057888,0.008823717699653955,0.6741634168359507,0.0026597857406693848,0.009004633426311859,0.30747571967076803,0.041235651262063744,1.907020015190497e-5,0.8401343087586586,3.218714426100888e-5,0.011484584944933207,0.03221057018179674,8.61510699912138e-6,0.07685659445691795,0.25918418893464956,0.049075979239781686,0.5463709698386303,0.10988490189338163,0.5566025061962521,0.5025776744222012,0.18863431331225522,0.4714253109681148,0.21044423201489915,0.9105783556575779
